order_item_id,order_id,quantity,product_id,unit_price,discount(%),shipping_cost
OI147746,O65534,1,P07964,3190.0,9.8,321.23
OI147747,O65534,1,P14566,1560.0,11.99,234.87
OI147748,O65534,1,P08526,1830.0,4.42,220.51
OI147749,O65534,2,P29756,4280.0,1.59,438.64
OI147750,O65535,1,P04618,8780.0,18.09,893.94
OI147751,O65536,2,P32826,1830.0,3.72,275.78
OI147752,O65536,3,P21265,2690.0,0.71,216.7
OI147753,O65537,1,P14607,3690.0,3.83,371.98
OI147754,O65537,2,P08447,130.0,22.39,10.41
OI147755,O65537,1,P29170,3510.0,3.38,530.3
OI147756,O65538,1,P13149,20860.0,40.75,2184.92
OI147757,O65539,1,P04095,3150.0,11.45,382.04
OI147758,O65539,1,P11325,1460.0,4.87,147.04
OI147759,O65539,2,P28464,3140.0,14.97,253.56
OI147760,O65539,2,P23616,1930.0,2.25,193.91
OI147761,O65540,1,P03836,10360.0,14.67,1601.43
OI147762,O65541,1,P28338,4440.0,0.78,358.71
OI147763,O65541,3,P20581,5430.0,4.99,659.26
OI147764,O65541,1,P10755,4040.0,8.14,407.47
OI147765,O65542,1,P25374,1240.0,13.1,99.57
OI147766,O65542,2,P20577,3070.0,12.33,375.34
OI147767,O65542,1,P32863,5720.0,12.95,594.5
OI147768,O65543,1,P14583,9410.0,33.8,479.68
OI147769,O65544,1,P12527,31260.0,16.59,3986.85
OI147770,O65545,1,P28414,24290.0,24.04,2548.7
OI147771,O65546,1,P10409,770.0,4.45,96.46
OI147772,O65546,1,P01838,3760.0,5.73,569.59
OI147773,O65546,1,P31856,3220.0,10.21,489.01
OI147774,O65547,1,P20653,105880.0,50.7,6419.56
OI147775,O65548,3,P08274,5310.0,17.63,430.08
OI147776,O65548,2,P09684,180.0,11.99,21.63
OI147777,O65548,1,P27811,4880.0,3.46,246.63
OI147778,O65549,1,P01655,4090.0,2.57,412.69
OI147779,O65550,1,P04493,3870.0,20.41,196.0
OI147780,O65550,1,P32716,4820.0,20.42,243.47
OI147781,O65551,1,P32375,630.0,14.75,94.69
OI147782,O65551,1,P09463,2110.0,11.8,106.47
OI147783,O65551,1,P28495,3790.0,9.87,573.09
OI147784,O65552,1,P00582,3350.0,17.85,338.25
OI147785,O65552,1,P12671,1020.0,15.23,122.7
OI147786,O65552,1,P13243,2620.0,5.06,396.0
OI147787,O65552,1,P04141,580.0,9.86,46.48
OI147788,O65552,1,P28583,5270.0,14.0,639.22
OI147789,O65553,2,P32662,8050.0,19.53,1228.87
OI147790,O65553,1,P16357,10300.0,7.6,843.86
OI147791,O65554,1,P04655,1150.0,7.17,138.47
OI147792,O65554,1,P15312,870.0,5.79,87.46
OI147793,O65555,1,P22177,6130.0,5.82,621.37
OI147794,O65555,1,P32274,5960.0,20.18,906.98
OI147795,O65556,1,P22891,8510.0,30.99,1038.89
OI147796,O65556,2,P10317,6470.0,11.44,786.76
OI147797,O65557,2,P20539,3030.0,10.58,305.32
OI147798,O65557,2,P30103,1720.0,19.84,138.21
OI147799,O65558,1,P10614,16330.0,13.95,1350.9
OI147800,O65559,1,P13335,7810.0,8.58,396.83
OI147801,O65560,1,P04910,6290.0,30.68,320.06
OI147802,O65561,1,P09780,4180.0,3.56,421.72
OI147803,O65561,1,P30687,860.0,17.53,43.13
OI147804,O65561,1,P01801,4760.0,20.21,576.96
OI147805,O65561,1,P28561,5240.0,12.25,638.09
OI147806,O65561,1,P16742,4550.0,21.54,367.35
OI147807,O65562,1,P16558,3840.0,6.9,464.62
OI147808,O65562,2,P29526,4700.0,5.03,476.82
OI147809,O65562,1,P01891,600.0,8.89,72.96
OI147810,O65563,2,P29878,630.0,14.72,50.47
OI147811,O65563,1,P13066,2610.0,2.79,393.66
OI147812,O65563,2,P19322,2120.0,12.27,170.62
OI147813,O65563,1,P29792,200.0,5.04,20.17
OI147814,O65564,1,P07091,94570.0,18.37,13501.65
OI147815,O65565,1,P26036,170.0,5.75,20.49
OI147816,O65565,1,P11611,2580.0,16.82,261.46
OI147817,O65565,1,P02700,5610.0,3.82,681.43
OI147818,O65565,1,P25125,620.0,5.72,74.51
OI147819,O65566,1,P17314,4900.0,16.54,742.35
OI147820,O65566,1,P12128,2340.0,3.29,282.62
OI147821,O65567,1,P19463,9540.0,8.09,1458.88
OI147822,O65567,2,P31558,10070.0,5.72,515.7
OI147823,O65568,1,P20797,5470.0,22.15,276.66
OI147824,O65568,1,P15532,1020.0,14.17,102.32
OI147825,O65568,1,P00301,2780.0,20.51,419.84
OI147826,O65568,3,P09571,920.0,8.47,46.17
OI147827,O65569,1,P08949,1020.0,17.34,122.72
OI147828,O65569,1,P29069,520.0,5.37,62.5
OI147829,O65569,1,P24000,1210.0,6.45,145.7
OI147830,O65569,2,P22008,3730.0,20.16,375.86
OI147831,O65569,2,P08387,3130.0,10.35,473.1
OI147832,O65570,1,P26278,2770.0,22.23,338.26
OI147833,O65570,1,P19355,2860.0,5.12,431.64
OI147834,O65571,2,P12268,4240.0,12.39,641.71
OI147835,O65571,1,P01647,2380.0,13.33,359.41
OI147836,O65571,1,P31781,790.0,16.54,95.09
OI147837,O65571,1,P11415,3580.0,12.0,542.03
OI147838,O65572,2,P16528,10230.0,10.77,1049.1
OI147839,O65572,1,P17037,14640.0,16.06,1509.06
OI147840,O65573,2,P17459,720.0,7.67,57.7
OI147841,O65574,2,P11890,3370.0,4.29,407.81
OI147842,O65574,1,P16045,1230.0,2.73,65.34
OI147843,O65575,1,P05423,16000.0,13.69,2604.48
OI147844,O65576,3,P14059,1610.0,0.26,163.18
OI147845,O65576,1,P20981,5530.0,8.49,560.44
OI147846,O65576,2,P20217,3140.0,9.91,474.33
OI147847,O65576,1,P16630,2980.0,0.19,240.01
OI147848,O65576,1,P20720,5440.0,8.98,551.99
OI147849,O65577,1,P21894,350.0,11.74,52.58
OI147850,O65577,1,P06593,4620.0,2.98,700.17
OI147851,O65578,1,P22402,2990.0,14.46,302.1
OI147852,O65578,2,P22722,2620.0,16.24,212.49
OI147853,O65578,2,P09602,1020.0,19.39,154.21
OI147854,O65579,1,P14840,3010.0,18.88,152.01
OI147855,O65579,1,P12799,1490.0,15.35,152.71
OI147856,O65580,1,P17762,1820.0,21.42,146.4
OI147857,O65580,2,P27113,3980.0,12.09,200.7
OI147858,O65580,1,P28219,5310.0,6.23,805.65
OI147859,O65581,1,P32604,4050.0,16.16,491.3
OI147860,O65581,2,P20853,3760.0,0.5,303.42
OI147861,O65581,2,P21611,160.0,16.43,16.21
OI147862,O65582,1,P07344,73820.0,17.68,4242.58
OI147863,O65583,1,P21351,4600.0,10.68,562.85
OI147864,O65583,1,P02440,2300.0,5.58,277.57
OI147865,O65584,1,P11881,7700.0,7.19,1173.36
OI147866,O65584,1,P22775,9490.0,14.46,774.75
OI147867,O65585,1,P26861,109800.0,49.44,13406.58
OI147868,O65586,2,P07142,12500.0,34.42,1924.19
OI147869,O65587,2,P02274,360.0,1.24,54.12
OI147870,O65587,1,P29911,320.0,0.77,16.02
OI147871,O65587,1,P26911,3300.0,7.26,166.17
OI147872,O65588,2,P04519,12890.0,7.0,1066.86
OI147873,O65588,2,P28366,14470.0,18.04,1518.11
OI147874,O65589,1,P06824,4020.0,9.39,608.69
OI147875,O65589,1,P05196,4950.0,13.61,750.67
OI147876,O65590,1,P12359,81350.0,31.44,7570.11
OI147877,O65591,2,P04191,2820.0,3.31,227.73
OI147878,O65591,1,P12175,1820.0,14.35,91.43
OI147879,O65591,2,P16347,3080.0,0.27,465.01
OI147880,O65592,3,P28518,5300.0,0.85,536.04
OI147881,O65592,3,P08871,2190.0,13.24,221.43
OI147882,O65593,1,P23370,13870.0,9.68,726.05
OI147883,O65593,1,P25993,7240.0,27.46,735.5
OI147884,O65594,2,P26756,3940.0,22.14,599.16
OI147885,O65594,1,P00397,450.0,12.96,67.59
OI147886,O65594,1,P29457,490.0,20.76,59.77
OI147887,O65595,1,P31650,750.0,9.06,60.11
OI147888,O65596,1,P11963,130840.0,23.38,8285.31
OI147889,O65597,1,P23276,400.0,14.07,48.26
OI147890,O65597,1,P24361,5760.0,6.65,700.89
OI147891,O65598,2,P00321,2860.0,11.47,230.77
OI147892,O65598,2,P32648,1430.0,5.84,71.86
OI147893,O65598,1,P17927,4720.0,9.62,393.66
OI147894,O65599,1,P15787,570.0,6.33,59.48
OI147895,O65599,3,P15238,1290.0,4.25,104.0
OI147896,O65599,1,P07212,2090.0,1.68,315.56
OI147897,O65600,2,P26704,3940.0,8.84,596.07
OI147898,O65600,1,P25696,1560.0,21.24,78.3
OI147899,O65600,2,P15339,2500.0,19.45,251.27
OI147900,O65600,1,P29455,2910.0,18.21,293.01
OI147901,O65601,1,P08181,740.0,20.44,37.15
OI147902,O65601,1,P30737,4390.0,4.61,354.49
OI147903,O65602,1,P13202,12690.0,23.9,1954.94
OI147904,O65603,2,P24149,3700.0,3.19,447.86
OI147905,O65603,1,P11793,1960.0,5.78,295.56
OI147906,O65603,1,P06925,5900.0,16.47,911.02
OI147907,O65603,2,P13055,6090.0,10.55,753.59
OI147908,O65603,1,P22227,5130.0,2.69,519.55
OI147909,O65604,2,P02264,14230.0,6.52,1171.25
OI147910,O65605,2,P32118,5130.0,7.65,518.73
OI147911,O65605,1,P10388,5510.0,19.98,668.83
OI147912,O65605,1,P16344,1080.0,8.8,54.17
OI147913,O65605,1,P22283,4740.0,16.3,479.06
OI147914,O65606,1,P13637,370.0,19.24,45.36
OI147915,O65606,2,P25373,920.0,14.3,138.45
OI147916,O65606,1,P05899,5820.0,10.83,710.09
OI147917,O65607,1,P28933,2870.0,10.71,240.31
OI147918,O65607,1,P25400,590.0,7.93,29.58
OI147919,O65607,1,P06247,2160.0,9.4,260.53
OI147920,O65607,1,P24026,4720.0,0.83,572.43
OI147921,O65608,1,P03422,1100.0,10.7,134.11
OI147922,O65608,1,P28917,4600.0,8.53,466.21
OI147923,O65608,1,P16254,4400.0,11.3,470.27
OI147924,O65609,1,P00684,4030.0,1.61,325.06
OI147925,O65609,1,P22284,4860.0,1.81,491.31
OI147926,O65609,3,P30522,330.0,7.49,26.43
OI147927,O65609,1,P22402,2990.0,9.04,453.16
OI147928,O65610,1,P06818,5410.0,12.85,820.61
OI147929,O65610,2,P06217,3980.0,8.06,483.89
OI147930,O65610,2,P27941,3490.0,12.96,175.96
OI147931,O65611,1,P31862,11140.0,27.43,1144.32
OI147932,O65612,2,P12693,3870.0,16.21,468.27
OI147933,O65612,1,P07302,3250.0,3.46,392.92
OI147934,O65612,1,P24717,2810.0,20.55,226.18
OI147935,O65613,2,P11915,1220.0,7.64,98.07
OI147936,O65613,3,P13655,3740.0,6.88,377.47
OI147937,O65613,1,P15249,700.0,18.72,105.2
OI147938,O65614,1,P28715,11890.0,27.0,1828.05
OI147939,O65615,1,P17160,8500.0,20.08,1298.46
OI147940,O65615,1,P20030,13900.0,15.02,2143.59
OI147941,O65616,1,P31381,7880.0,12.17,640.59
OI147942,O65616,2,P04139,6990.0,28.26,354.67
OI147943,O65617,1,P11118,8800.0,8.45,448.18
OI147944,O65618,2,P32289,670.0,10.98,67.15
OI147945,O65618,1,P04627,1560.0,2.05,125.29
OI147946,O65618,1,P10479,5600.0,16.62,701.97
OI147947,O65619,1,P32522,64580.0,29.04,7305.03
OI147948,O65620,1,P22689,1440.0,3.38,176.78
OI147949,O65620,1,P15805,3580.0,13.1,433.45
OI147950,O65620,1,P32632,6140.0,6.81,747.47
OI147951,O65620,1,P20720,5440.0,1.57,551.99
OI147952,O65621,2,P04225,2760.0,7.92,139.78
OI147953,O65622,1,P19649,9140.0,25.26,932.54
OI147954,O65622,1,P06752,6250.0,11.94,316.53
OI147955,O65623,1,P17706,12220.0,27.33,1522.87
OI147956,O65624,1,P31747,3200.0,0.46,161.18
OI147957,O65624,1,P14641,2120.0,13.3,320.18
OI147958,O65624,1,P12999,2310.0,7.41,116.58
OI147959,O65624,1,P01745,940.0,15.5,113.05
OI147960,O65625,2,P20974,2200.0,19.39,177.3
OI147961,O65625,1,P01013,800.0,11.73,96.17
OI147962,O65625,1,P20300,350.0,9.72,52.6
OI147963,O65626,1,P07959,7250.0,10.08,737.18
OI147964,O65626,1,P19716,11500.0,26.52,1765.71
OI147965,O65627,1,P00890,1350.0,15.59,137.3
OI147966,O65627,1,P20898,170.0,7.24,20.59
OI147967,O65627,2,P17748,4820.0,8.64,243.73
OI147968,O65627,1,P32256,3270.0,16.41,329.43
OI147969,O65628,1,P09993,1370.0,4.78,138.26
OI147970,O65629,1,P14190,19880.0,42.15,2090.45
OI147971,O65630,1,P23104,810.0,5.84,85.72
OI147972,O65630,2,P02254,4090.0,10.66,330.17
OI147973,O65630,2,P18929,2900.0,2.89,292.09
OI147974,O65630,1,P24563,3180.0,6.78,320.59
OI147975,O65630,1,P13838,190.0,17.18,23.27
OI147976,O65631,1,P29050,4750.0,1.39,383.74
OI147977,O65631,3,P00459,3610.0,11.23,436.46
OI147978,O65631,1,P12118,1560.0,16.06,78.26
OI147979,O65631,2,P14945,4710.0,1.29,713.3
OI147980,O65632,1,P17181,14680.0,8.4,1815.28
OI147981,O65632,1,P03162,13020.0,15.14,668.47
OI147982,O65633,1,P24359,210.0,8.61,25.25
OI147983,O65633,1,P10388,5510.0,1.28,445.89
OI147984,O65633,2,P08256,3530.0,6.59,533.39
OI147985,O65634,1,P12974,280.0,3.56,28.33
OI147986,O65634,1,P21476,3170.0,3.9,159.6
OI147987,O65635,1,P09838,3820.0,0.79,462.07
OI147988,O65635,1,P22998,4930.0,11.49,747.68
OI147989,O65635,1,P16948,2660.0,1.57,321.31
OI147990,O65635,2,P28137,2660.0,3.13,401.32
OI147991,O65635,2,P23105,1980.0,6.07,198.86
OI147992,O65636,1,P10873,11320.0,9.04,1763.36
OI147993,O65636,1,P25622,11450.0,22.73,1795.3
OI147994,O65637,3,P29276,140.0,4.0,21.01
OI147995,O65637,2,P29452,5310.0,5.77,644.09
OI147996,O65637,1,P16614,2640.0,7.5,212.67
OI147997,O65637,1,P22514,5030.0,14.82,406.65
OI147998,O65637,2,P27783,340.0,10.89,34.04
OI147999,O65638,1,P16847,17890.0,15.06,1853.73
OI148000,O65639,2,P29078,1870.0,3.58,93.95
OI148001,O65639,1,P26635,5390.0,11.17,545.13
OI148002,O65639,2,P20256,2310.0,0.95,278.67
OI148003,O65639,2,P30577,4160.0,2.32,635.31
OI148004,O65640,2,P14451,3880.0,2.37,195.6
OI148005,O65640,1,P15699,2690.0,19.61,218.04
OI148006,O65641,1,P11537,9660.0,15.33,1182.99
OI148007,O65641,1,P32208,12010.0,10.5,615.16
OI148008,O65642,1,P22663,7950.0,19.49,971.84
OI148009,O65642,2,P20698,6840.0,11.19,555.4
OI148010,O65643,2,P28257,6060.0,2.4,307.58
OI148011,O65643,1,P02679,240.0,13.39,19.23
OI148012,O65643,2,P07235,4450.0,14.14,225.95
OI148013,O65643,1,P17188,1810.0,9.49,181.73
OI148014,O65643,1,P29188,620.0,6.06,74.64
OI148015,O65644,1,P16250,19700.0,47.87,1639.04
OI148016,O65645,1,P26603,71520.0,23.66,6651.59
OI148017,O65646,1,P24954,12560.0,6.3,1592.24
OI148018,O65646,2,P13251,8300.0,18.9,1012.93
OI148019,O65647,1,P15634,470.0,5.78,23.55
OI148020,O65647,1,P30601,1230.0,15.39,61.66
OI148021,O65647,1,P29757,1040.0,6.89,125.63
OI148022,O65648,1,P08721,40900.0,21.74,3540.3
OI148023,O65649,1,P27513,2880.0,1.76,289.75
OI148024,O65649,1,P28546,4470.0,8.64,361.67
OI148025,O65649,1,P16044,1920.0,6.95,289.28
OI148026,O65649,1,P12164,5530.0,12.4,279.94
OI148027,O65649,1,P29149,240.0,11.84,19.26
OI148028,O65650,1,P17641,3220.0,14.17,163.68
OI148029,O65650,2,P05358,640.0,4.54,32.07
OI148030,O65650,1,P12914,5510.0,5.32,836.34
OI148031,O65651,1,P27660,7840.0,24.53,956.3
OI148032,O65652,1,P19112,12530.0,26.47,1545.75
OI148033,O65653,2,P12969,7870.0,16.32,1200.75
OI148034,O65654,2,P06994,1420.0,7.24,213.84
OI148035,O65654,1,P28126,1920.0,10.55,154.25
OI148036,O65655,1,P12347,81850.0,30.68,4813.19
OI148037,O65656,1,P31227,3130.0,17.52,473.14
OI148038,O65656,1,P20797,5470.0,22.06,442.65
OI148039,O65656,1,P02765,5690.0,2.87,576.73
OI148040,O65656,1,P32065,3520.0,3.24,532.4
OI148041,O65657,1,P06197,6280.0,35.76,662.26
OI148042,O65657,1,P22376,13800.0,24.95,1703.69
OI148043,O65658,1,P16929,5440.0,5.87,563.08
OI148044,O65658,1,P10537,5280.0,6.95,640.9
OI148045,O65658,1,P28129,130.0,1.8,19.52
OI148046,O65658,2,P31390,2510.0,21.47,126.22
OI148047,O65658,1,P22077,1340.0,3.78,67.64
OI148048,O65659,2,P07476,3400.0,6.89,411.16
OI148049,O65659,2,P27564,4170.0,17.59,337.78
OI148050,O65659,1,P27827,4340.0,18.44,351.32
OI148051,O65659,1,P06029,2970.0,14.61,358.59
OI148052,O65660,1,P01443,3720.0,4.38,376.52
OI148053,O65660,1,P28692,3200.0,9.14,322.32
OI148054,O65660,1,P01927,3500.0,18.27,176.42
OI148055,O65661,1,P02885,5730.0,12.98,291.33
OI148056,O65662,1,P10169,1590.0,3.59,79.98
OI148057,O65662,2,P00056,5470.0,3.09,444.14
OI148058,O65663,1,P32771,4770.0,12.39,240.87
OI148059,O65663,1,P25908,5730.0,7.06,869.99
OI148060,O65663,1,P27871,980.0,7.29,78.69
OI148061,O65664,1,P12757,14320.0,31.48,1180.24
OI148062,O65664,1,P29882,7730.0,13.66,628.21
OI148063,O65665,1,P23827,12330.0,25.69,1905.28
OI148064,O65666,1,P04558,137900.0,33.74,21156.62
OI148065,O65667,1,P06332,7310.0,20.95,890.9
OI148066,O65668,1,P08058,100710.0,32.65,14572.58
OI148067,O65669,1,P00734,10750.0,6.58,1320.32
OI148068,O65669,2,P19326,12280.0,5.58,1259.01
OI148069,O65669,1,P04754,8730.0,19.33,445.52
OI148070,O65670,1,P23572,13100.0,10.48,685.26
OI148071,O65670,1,P03745,9210.0,17.61,947.08
OI148072,O65670,1,P05780,14020.0,14.02,1730.75
OI148073,O65671,1,P25079,1590.0,9.28,239.4
OI148074,O65671,1,P06396,1070.0,14.64,53.65
OI148075,O65672,1,P08494,16720.0,33.1,2595.88
OI148076,O65673,1,P32460,8600.0,10.21,439.86
OI148077,O65673,1,P01033,9070.0,22.33,1109.89
OI148078,O65674,1,P04339,11000.0,16.44,1126.84
OI148079,O65675,3,P14494,4970.0,0.0,754.55
OI148080,O65675,1,P09756,2010.0,6.1,242.22
OI148081,O65676,1,P08852,790.0,6.96,64.25
OI148082,O65676,2,P29026,3450.0,11.5,521.95
OI148083,O65676,1,P13058,370.0,0.88,37.11
OI148084,O65676,2,P07557,5260.0,11.8,535.32
OI148085,O65677,1,P02259,2510.0,5.14,126.61
OI148086,O65677,2,P17388,810.0,14.96,99.45
OI148087,O65677,1,P11627,1380.0,12.6,166.12
OI148088,O65678,1,P32083,6200.0,29.04,762.0
OI148089,O65679,1,P03141,13710.0,27.84,1127.86
OI148090,O65679,1,P05609,9150.0,35.92,1118.75
OI148091,O65680,1,P04514,2860.0,14.79,145.35
OI148092,O65681,1,P31553,18520.0,36.51,2894.51
OI148093,O65682,1,P29219,13710.0,28.73,1707.75
OI148094,O65683,1,P19178,24480.0,31.92,2586.46
OI148095,O65684,2,P24663,1290.0,6.99,194.48
OI148096,O65684,1,P02668,1110.0,3.89,89.13
OI148097,O65685,1,P14536,49490.0,38.57,4359.0
OI148098,O65686,2,P01467,1660.0,1.14,166.7
OI148099,O65686,1,P26143,3170.0,7.22,319.38
OI148100,O65686,1,P02444,4890.0,1.84,395.34
OI148101,O65686,1,P24905,3610.0,12.98,553.91
OI148102,O65687,2,P06173,3110.0,19.38,375.6
OI148103,O65687,2,P24423,5110.0,0.92,413.06
OI148104,O65687,3,P29260,2650.0,0.64,320.86
OI148105,O65688,1,P01915,14660.0,10.4,2263.91
OI148106,O65689,1,P16621,3830.0,8.2,195.86
OI148107,O65689,1,P21611,160.0,3.22,24.31
OI148108,O65689,1,P14181,2850.0,6.22,430.11
OI148109,O65690,2,P31710,10590.0,7.82,1081.82
OI148110,O65690,1,P23804,12980.0,23.84,667.15
OI148111,O65691,1,P16050,14500.0,5.26,1507.56
OI148112,O65692,3,P18792,1920.0,10.15,154.52
OI148113,O65692,1,P21324,1430.0,5.95,172.2
OI148114,O65692,1,P30698,2260.0,10.49,181.65
OI148115,O65693,1,P16009,2130.0,12.53,214.33
OI148116,O65693,2,P26304,2530.0,6.37,203.75
OI148117,O65693,2,P00154,5600.0,4.42,867.38
OI148118,O65693,1,P06143,5320.0,11.22,808.33
OI148119,O65694,2,P11988,5750.0,0.84,698.21
OI148120,O65694,1,P07919,2750.0,2.83,415.84
OI148121,O65694,1,P19574,450.0,11.15,67.78
OI148122,O65695,1,P15626,12090.0,18.23,1858.53
OI148123,O65695,1,P27921,8610.0,29.27,1314.97
OI148124,O65696,1,P12563,2770.0,0.14,278.59
OI148125,O65696,1,P13296,1310.0,13.89,131.47
OI148126,O65696,1,P27108,1740.0,2.21,175.08
OI148127,O65696,1,P23229,4070.0,14.02,328.58
OI148128,O65697,3,P10812,4210.0,15.84,212.36
OI148129,O65697,1,P25756,3460.0,2.28,524.98
OI148130,O65697,2,P26276,1510.0,6.6,227.3
OI148131,O65698,2,P28601,13840.0,33.03,712.68
OI148132,O65698,1,P24796,10530.0,19.37,1613.55
OI148133,O65698,1,P24816,10690.0,34.4,1640.03
OI148134,O65699,1,P23249,13580.0,23.05,1117.57
OI148135,O65700,1,P29625,9800.0,24.01,999.5
OI148136,O65700,1,P17020,8790.0,34.16,1342.87
OI148137,O65700,1,P18561,8850.0,13.36,1081.43
OI148138,O65701,1,P25008,10030.0,22.88,511.81
OI148139,O65702,1,P23986,2220.0,11.94,268.04
OI148140,O65702,1,P25873,2580.0,10.69,389.31
OI148141,O65703,1,P25352,16330.0,46.26,1353.38
OI148142,O65704,2,P01495,4050.0,8.84,490.62
OI148143,O65704,1,P06427,3150.0,13.97,253.94
OI148144,O65704,1,P04011,4500.0,14.78,545.43
OI148145,O65704,1,P25809,4010.0,9.25,609.4
OI148146,O65705,1,P28313,4430.0,11.85,224.19
OI148147,O65705,1,P32230,5110.0,16.75,636.7
OI148148,O65705,1,P19758,3300.0,15.23,398.77
OI148149,O65705,1,P22949,2560.0,6.31,130.75
OI148150,O65706,2,P04495,7920.0,28.79,402.43
OI148151,O65707,1,P00338,19040.0,43.09,1978.41
OI148152,O65708,1,P23978,6380.0,31.88,648.25
OI148153,O65709,2,P29877,2710.0,15.0,327.03
OI148154,O65709,1,P04131,370.0,16.07,30.05
OI148155,O65710,2,P06554,3440.0,14.69,278.1
OI148156,O65710,1,P24740,100.0,12.6,8.09
OI148157,O65710,2,P11680,4280.0,5.47,215.86
OI148158,O65710,1,P05992,1270.0,18.26,191.29
OI148159,O65711,1,P24050,6230.0,6.3,504.81
OI148160,O65712,2,P28996,7750.0,20.13,945.34
OI148161,O65712,1,P19312,8260.0,8.07,839.81
OI148162,O65713,2,P20106,2070.0,13.74,322.16
OI148163,O65713,1,P14296,5510.0,11.98,852.3
OI148164,O65713,1,P02716,2120.0,5.73,213.07
OI148165,O65714,1,P14615,14590.0,13.14,2253.56
OI148166,O65715,1,P27135,1490.0,14.05,119.65
OI148167,O65715,1,P03117,1850.0,7.75,185.7
OI148168,O65715,1,P29242,270.0,7.35,13.52
OI148169,O65716,1,P32654,6410.0,20.18,324.74
OI148170,O65717,1,P29474,1660.0,5.37,83.34
OI148171,O65717,2,P05309,4050.0,12.97,326.69
OI148172,O65718,1,P31277,2290.0,1.08,185.2
OI148173,O65718,1,P22436,4200.0,2.41,508.44
OI148174,O65718,1,P04862,3320.0,10.21,501.9
OI148175,O65718,2,P18893,1040.0,22.44,52.24
OI148176,O65718,1,P16048,1040.0,2.52,83.43
OI148177,O65719,2,P13606,6520.0,37.06,531.01
OI148178,O65719,2,P10996,9330.0,31.2,1427.74
OI148179,O65719,1,P03456,7690.0,29.05,398.64
OI148180,O65720,1,P06622,3900.0,9.84,595.41
OI148181,O65720,1,P19797,5440.0,14.09,275.2
OI148182,O65720,1,P31428,5430.0,21.96,439.62
OI148183,O65721,1,P11335,7050.0,9.45,572.12
OI148184,O65721,1,P02517,8460.0,13.77,689.47
OI148185,O65722,1,P05407,10700.0,20.48,551.41
OI148186,O65722,1,P13945,7810.0,7.73,400.7
OI148187,O65723,1,P17514,4970.0,20.1,602.57
OI148188,O65723,1,P20218,4380.0,6.85,353.64
OI148189,O65723,1,P23914,4530.0,5.01,687.22
OI148190,O65723,1,P00702,2210.0,19.44,333.16
OI148191,O65724,1,P20877,12820.0,20.93,1328.97
OI148192,O65724,1,P10187,11740.0,28.27,1471.46
OI148193,O65725,1,P30804,5810.0,20.36,881.98
OI148194,O65725,1,P28498,5560.0,13.17,449.92
OI148195,O65725,1,P19750,5510.0,19.69,278.59
OI148196,O65726,1,P11076,8410.0,11.38,1296.97
OI148197,O65726,1,P24059,13870.0,33.5,1428.8
OI148198,O65726,1,P01778,14630.0,21.53,2262.44
OI148199,O65727,1,P06676,3520.0,8.67,532.09
OI148200,O65727,2,P00379,5120.0,14.52,517.81
OI148201,O65727,2,P13505,950.0,0.87,96.3
OI148202,O65727,3,P16199,4060.0,20.65,209.03
OI148203,O65728,1,P02783,6010.0,7.96,913.51
OI148204,O65728,1,P15367,2660.0,2.61,267.79
OI148205,O65728,2,P23691,2160.0,17.17,217.03
OI148206,O65729,1,P11994,1370.0,19.15,137.5
OI148207,O65730,1,P30204,9130.0,15.9,744.61
OI148208,O65730,1,P03239,10330.0,14.38,845.46
OI148209,O65730,1,P03585,13510.0,6.47,697.87
OI148210,O65731,1,P01036,4020.0,9.41,405.47
OI148211,O65731,1,P22276,4110.0,14.47,332.55
OI148212,O65731,1,P21730,4390.0,19.69,354.46
OI148213,O65732,1,P09087,7650.0,11.95,623.81
OI148214,O65732,1,P20781,13350.0,23.58,1110.93
OI148215,O65733,1,P19456,410.0,17.69,49.43
OI148216,O65734,3,P13585,3850.0,13.96,582.35
OI148217,O65734,1,P12856,500.0,10.98,60.09
OI148218,O65734,1,P27861,480.0,14.84,57.86
OI148219,O65734,1,P31635,4340.0,17.23,351.46
OI148220,O65735,1,P01014,83470.0,19.02,11728.6
OI148221,O65736,2,P23965,5780.0,18.98,880.66
OI148222,O65736,1,P22555,1310.0,2.29,105.7
OI148223,O65736,3,P05234,1880.0,1.07,188.86
OI148224,O65736,1,P26919,1220.0,16.46,61.32
OI148225,O65737,1,P05253,13710.0,34.22,1419.42
OI148226,O65737,1,P31663,9430.0,35.13,1441.74
OI148227,O65737,1,P08370,9810.0,19.73,500.31
OI148228,O65738,1,P26561,2280.0,7.7,275.09
OI148229,O65738,1,P09854,1110.0,3.46,55.71
OI148230,O65738,1,P30738,5100.0,0.0,412.45
OI148231,O65739,1,P17265,7610.0,8.37,618.19
OI148232,O65739,1,P11494,11910.0,11.81,1224.61
OI148233,O65739,1,P29172,13870.0,34.79,1140.82
OI148234,O65740,1,P18943,7820.0,25.71,397.31
OI148235,O65740,1,P32060,11870.0,22.69,1463.7
OI148236,O65740,1,P08495,8710.0,20.11,709.7
OI148237,O65741,2,P05700,10670.0,25.8,546.81
OI148238,O65742,1,P32195,1370.0,0.41,68.8
OI148239,O65742,2,P11521,2170.0,19.03,218.05
OI148240,O65743,1,P05392,12680.0,18.12,1950.74
OI148241,O65743,2,P17036,13060.0,33.35,670.25
OI148242,O65744,1,P10214,4450.0,8.72,539.26
