product_id,Category_name,sub_category_name,product_weight_g,brand,cost_price,selling_price,stock_availability
P24886,toys,Collectibles,233,Generic Indian,11380.0,14420.0,In Stock
P24887,computers_accessories,Bluetooth Speakers,2533,Xiaomi,44950.0,47670.0,Low Stock
P24888,stationery,Pens,5500,Classmate,2500.0,3060.0,Limited Edition
P24889,toys,General Merchandise,1250,Generic Indian,10690.0,11880.0,In Stock
P24890,air_conditioning,General Merchandise,200,Generic Indian,8050.0,9850.0,In Stock
P24891,toys,General Merchandise,800,Generic Indian,13520.0,15500.0,In Stock
P24892,sports_leisure,Collectibles,700,Generic Indian,7220.0,8330.0,Limited Edition
P24893,furniture_decor,TV Units,3000,Durian,41890.0,54250.0,In Stock
P24894,furniture_decor,Beds,14000,Pepperfry,21660.0,26000.0,In Stock
P24895,sports_leisure,General Merchandise,1950,Generic Global,3700.0,4130.0,In Stock
P24896,bed_bath_table,Collectibles,2100,Generic Indian,6300.0,7610.0,In Stock
P24897,dvds_blu_ray,Novelty Items,200,Generic Indian,4520.0,6140.0,Available on Demand
P24898,computers_accessories,E-Readers,175,Samsung,49360.0,53560.0,Limited Edition
P24899,auto,Engine Oils,300,Minda,14600.0,17800.0,Out of Stock
P24900,musical_instruments,Collectibles,450,Generic Indian,4840.0,6280.0,In Stock
P24901,housewares,General Merchandise,2650,Generic Indian,2270.0,2710.0,In Stock
P24902,housewares,General Merchandise,9950,Generic Indian,3240.0,4390.0,In Stock
P24903,toys,Gifts,108,Generic Indian,10180.0,13440.0,In Stock
P24904,bed_bath_table,Gifts,4925,Generic Global,7340.0,10160.0,In Stock
P24905,housewares,Novelty Items,7850,Generic Indian,3180.0,3610.0,In Stock
P24906,toys,Novelty Items,2950,Generic Indian,2180.0,3090.0,In Stock
P24907,home_construction,Lamps,350,IKEA,91690.0,122860.0,In Stock
P24908,garden_tools,Collectibles,1275,Generic Indian,13020.0,17440.0,In Stock
P24909,housewares,Gifts,7000,Generic Indian,6850.0,7990.0,Discontinued
P24910,stationery,Textbooks,500,Camel,3340.0,3870.0,Available on Demand
P24911,electronics,E-Readers,200,Noise,66630.0,77130.0,Available on Demand
P24912,furniture_decor,Lamps,600,Nilkamal,38470.0,51450.0,In Stock
P24913,sports_leisure,Gifts,1071,Generic Indian,11520.0,15790.0,In Stock
P24914,housewares,General Merchandise,250,Generic Indian,8510.0,11130.0,In Stock
P24915,office_furniture,Bean Bags,15925,IKEA,103940.0,131020.0,In Stock
P24916,sports_leisure,Collectibles,150,Generic Global,3110.0,4190.0,In Stock
P24917,health_beauty,General Merchandise,1050,Generic Global,3700.0,4750.0,In Stock
P24918,books_technical,Textbooks,1100,Camel,2800.0,3510.0,In Stock
P24919,bed_bath_table,General Merchandise,1350,Generic Indian,14700.0,16920.0,In Stock
P24920,bed_bath_table,Gifts,1350,Generic Indian,7360.0,9470.0,Low Stock
P24921,toys,Gifts,363,Generic Indian,2200.0,3130.0,In Stock
P24922,furniture_decor,Curtains,1300,Godrej Interio,1570.0,1780.0,Out of Stock
P24923,housewares,Collectibles,300,Generic Indian,7580.0,10030.0,In Stock
P24924,watches_gifts,Gifts,200,Generic Indian,3670.0,4710.0,Available on Demand
P24925,auto,Dash Cams,2800,Minda,3670.0,4170.0,In Stock
P24926,garden_tools,Gifts,150,Generic Indian,10240.0,12060.0,In Stock
P24927,furniture_decor,Mattresses,19425,Nilkamal,105010.0,143980.0,In Stock
P24928,computers_accessories,Action Cameras,600,Lava,48670.0,59200.0,In Stock
P24929,telephony,Novelty Items,100,Generic Indian,7630.0,9250.0,In Stock
P24930,sports_leisure,General Merchandise,1600,Generic Indian,14360.0,16770.0,In Stock
P24931,stationery,Novels,400,Camel,630.0,970.0,In Stock
P24932,health_beauty,Gifts,250,Generic Indian,11420.0,14480.0,In Stock
P24933,perfumery,Fragrances,600,Himalaya,870.0,1640.0,In Stock
P24934,bed_bath_table,Collectibles,6038,Generic Indian,10350.0,13050.0,In Stock
P24935,furniture_decor,Mattresses,1050,IKEA,85220.0,115380.0,Backordered
P24936,food_drink,Collectibles,900,Generic Indian,6680.0,7450.0,Discontinued
P24937,fashion_shoes,Scarves,850,Allen Solly,2220.0,4740.0,Limited Edition
P24938,auto,Dash Cams,5400,Bosch India,2770.0,3460.0,In Stock
P24939,toys,Gifts,500,Generic Indian,5370.0,6820.0,In Stock
P24940,sports_leisure,Collectibles,150,Generic Indian,3650.0,4330.0,In Stock
P24941,furniture_decor,Sofas,14700,Pepperfry,62340.0,74790.0,Preorder
P24942,musical_instruments,Collectibles,50,Generic Global,5180.0,6960.0,In Stock
P24943,consoles_games,E-Readers,155,Lava,93440.0,106390.0,In Stock
P24944,fashion_bags_accessories,T-shirts,200,Fabindia,1580.0,3130.0,In Stock
P24945,telephony,General Merchandise,100,Generic Indian,4770.0,6110.0,In Stock
P24946,auto,Dash Cams,600,Bosch India,17780.0,19720.0,In Stock
P24947,perfumery,Ayurvedic,67,Biotique,1000.0,1650.0,In Stock
P24948,sports_leisure,Collectibles,1300,Generic Indian,100.0,110.0,In Stock
P24949,pet_shop,Cat Food,300,Himalaya Pet Care,650.0,950.0,Low Stock
P24950,baby,Gifts,300,Generic Indian,7380.0,8550.0,In Stock
P24951,computers_accessories,Bluetooth Speakers,6250,Lava,40780.0,43470.0,In Stock
P24952,perfumery,Fragrances,250,Nivea,440.0,590.0,In Stock
P24953,furniture_decor,Beds,1400,Durian,2400.0,3280.0,In Stock
P24954,construction_tools_construction,Gifts,15650,Generic Global,8980.0,12560.0,In Stock
P24955,stationery,Textbooks,200,Camel,3190.0,3580.0,Available on Demand
P24956,stationery,Novels,5850,Navneet,1400.0,1750.0,In Stock
P24957,sports_leisure,Novelty Items,5400,Generic Indian,10830.0,13370.0,In Stock
P24958,housewares,Collectibles,16500,Generic Indian,690.0,800.0,In Stock
P24959,watches_gifts,Gifts,250,Generic Indian,10490.0,13580.0,Available on Demand
P24960,telephony,Gifts,150,Generic Indian,11230.0,14720.0,In Stock
P24961,housewares,Collectibles,950,Generic Global,4100.0,5020.0,In Stock
P24962,cool_stuff,General Merchandise,2400,Generic Indian,13340.0,15460.0,Limited Edition
P24963,pet_shop,Cat Food,14475,Drools,8580.0,10560.0,Limited Edition
P24964,sports_leisure,Gifts,500,Generic Indian,10540.0,14300.0,In Stock
P24965,toys,General Merchandise,14050,Generic Indian,2400.0,3080.0,Out of Stock
P24966,bed_bath_table,Collectibles,650,Generic Indian,12700.0,15610.0,In Stock
P24967,bed_bath_table,General Merchandise,2900,Generic Indian,10740.0,14030.0,Preorder
P24968,cool_stuff,General Merchandise,13800,Generic Global,1700.0,2060.0,In Stock
P24969,bed_bath_table,Gifts,300,Generic Indian,8720.0,11710.0,Available on Demand
P24970,perfumery,Spa Kits,471,Forest Essentials,2390.0,3930.0,In Stock
P24971,auto,Helmets,100,Amaron,920.0,1010.0,In Stock
P24972,sports_leisure,General Merchandise,250,Generic Global,12240.0,15140.0,In Stock
P24973,sports_leisure,Collectibles,900,Generic Indian,8390.0,9920.0,In Stock
P24974,bed_bath_table,Gifts,1900,Generic Indian,8130.0,10300.0,Limited Edition
P24975,housewares,Collectibles,1600,Generic Global,7460.0,10660.0,In Stock
P24976,pet_shop,Cat Food,300,Drools,6950.0,9070.0,In Stock
P24977,fashion_bags_accessories,Handbags,200,Manyavar,2450.0,4540.0,Low Stock
P24978,pet_shop,Cat Food,1750,Drools,6060.0,7930.0,In Stock
P24979,toys,Gifts,967,Generic Global,6890.0,8480.0,Low Stock
P24980,watches_gifts,Gifts,250,Generic Indian,16310.0,18270.0,In Stock
P24981,cool_stuff,General Merchandise,400,Generic Global,8630.0,11210.0,Available on Demand
P24982,sports_leisure,Novelty Items,575,Generic Global,2280.0,2770.0,In Stock
P24983,sports_leisure,Gifts,300,Generic Indian,13830.0,15370.0,In Stock
P24984,health_beauty,General Merchandise,358,Generic Indian,2040.0,2420.0,In Stock
P24985,sports_leisure,Gifts,3200,Generic Global,5620.0,7050.0,In Stock
P24986,toys,General Merchandise,17163,Generic Indian,3310.0,4580.0,In Stock
P24987,drinks,Novelty Items,1525,Generic Indian,9740.0,12630.0,In Stock
P24988,health_beauty,Gifts,2400,Generic Global,2640.0,3370.0,In Stock
P24989,sports_leisure,General Merchandise,4250,Generic Indian,15520.0,18560.0,Backordered
P24990,garden_tools,General Merchandise,850,Generic Global,8020.0,10630.0,In Stock
P24991,telephony,General Merchandise,263,Generic Indian,12760.0,16240.0,Available on Demand
P24992,housewares,Novelty Items,1750,Generic Indian,8260.0,9630.0,In Stock
P24993,musical_instruments,Gifts,400,Generic Indian,2620.0,2960.0,Low Stock
P24994,home_construction,Beds,1050,Urban Ladder,14920.0,18920.0,Limited Edition
P24995,watches_gifts,General Merchandise,300,Generic Indian,11660.0,15490.0,Limited Edition
P24996,cool_stuff,Gifts,5400,Generic Indian,14370.0,18910.0,In Stock
P24997,auto,Tyres,150,Minda,12390.0,16380.0,Available on Demand
P24998,toys,General Merchandise,2200,Generic Indian,1080.0,1460.0,In Stock
P24999,baby,General Merchandise,600,Generic Indian,1490.0,1780.0,In Stock
P25000,electronics,Power Banks,100,iQOO,13070.0,14180.0,In Stock
P25001,construction_tools_safety,General Merchandise,1200,Generic Indian,8360.0,11450.0,Available on Demand
P25002,furniture_decor,Bean Bags,450,Godrej Interio,86980.0,116860.0,In Stock
P25003,office_furniture,Mattresses,12650,Pepperfry,46430.0,57690.0,In Stock
P25004,health_beauty,Collectibles,200,Generic Indian,12490.0,16140.0,In Stock
P25005,home_construction,Sofas,450,Urban Ladder,7560.0,11420.0,In Stock
P25006,garden_tools,Gifts,600,Generic Indian,9940.0,11380.0,In Stock
P25007,bed_bath_table,Novelty Items,13050,Generic Indian,14090.0,16230.0,Available on Demand
P25008,pet_shop,Cat Food,250,Drools,8640.0,10030.0,In Stock
P25009,health_beauty,Collectibles,365,Generic Indian,9760.0,13260.0,In Stock
P25010,fashion_childrens_clothes,Sneakers,100,Peter England,1080.0,1970.0,Discontinued
P25011,computers_accessories,Power Banks,350,realme,60670.0,65040.0,In Stock
P25012,sports_leisure,Collectibles,5700,Generic Indian,11240.0,13160.0,Out of Stock
P25013,fashion_bags_accessories,Kurtas,125,W,2810.0,5340.0,In Stock
P25014,watches_gifts,Collectibles,375,Generic Indian,6550.0,9010.0,In Stock
P25015,perfumery,Ayurvedic,100,Mamaearth,590.0,820.0,Limited Edition
P25016,furniture_living_room,Curtains,30000,Nilkamal,3950.0,5180.0,Available on Demand
P25017,bed_bath_table,Gifts,1300,Generic Indian,10800.0,13850.0,Discontinued
P25018,auto,Car Accessories,5500,BharatBenz,230.0,270.0,In Stock
P25019,housewares,Gifts,1000,Generic Indian,3890.0,5330.0,In Stock
P25020,auto,Dash Cams,5900,BharatBenz,8830.0,11720.0,Limited Edition
P25021,cool_stuff,General Merchandise,1000,Generic Indian,1360.0,1880.0,In Stock
P25022,dvds_blu_ray,Gifts,200,Generic Indian,4120.0,5200.0,In Stock
P25023,housewares,General Merchandise,10975,Generic Indian,15720.0,17730.0,Out of Stock
P25024,sports_leisure,Collectibles,2386,Generic Indian,12020.0,13420.0,In Stock
P25025,costruction_tools_garden,Collectibles,3863,Generic Indian,2640.0,3140.0,In Stock
P25026,auto,Engine Oils,100,Amaron,16520.0,19170.0,In Stock
P25027,bed_bath_table,Gifts,600,Generic Indian,12690.0,17190.0,In Stock
P25028,telephony,Collectibles,325,Generic Indian,4790.0,6150.0,Limited Edition
P25029,home_confort,Lamps,5000,Durian,101200.0,141390.0,In Stock
P25030,housewares,Collectibles,1600,Generic Indian,1910.0,2340.0,In Stock
P25031,furniture_decor,Dining Tables,1050,Nilkamal,96220.0,119160.0,In Stock
P25032,furniture_decor,Lamps,450,Urban Ladder,22910.0,31080.0,In Stock
P25033,fashion_bags_accessories,Watches,500,Allen Solly,3090.0,4150.0,Low Stock
P25034,fashion_bags_accessories,Dresses,200,Metro,720.0,1530.0,In Stock
P25035,auto,Tyres,850,Minda,16210.0,20800.0,Available on Demand
P25036,auto,Dash Cams,200,Bosch India,10620.0,14020.0,Available on Demand
P25037,furniture_decor,Wardrobes,2800,Nilkamal,70910.0,89830.0,In Stock
P25038,home_construction,Bean Bags,1250,Nilkamal,32330.0,39530.0,In Stock
P25039,furniture_living_room,Mattresses,30000,Urban Ladder,37250.0,44660.0,Low Stock
P25040,watches_gifts,Gifts,250,Generic Indian,2010.0,2630.0,In Stock
P25041,housewares,Gifts,6275,Generic Indian,6220.0,7540.0,In Stock
P25042,auto,Dash Cams,250,Minda,17890.0,20190.0,In Stock
P25043,furniture_decor,Sofas,400,Nilkamal,50620.0,77750.0,In Stock
P25044,construction_tools_safety,General Merchandise,150,Generic Indian,5780.0,7410.0,In Stock
P25045,toys,Gifts,1267,Generic Indian,13970.0,15620.0,In Stock
P25046,health_beauty,Collectibles,200,Generic Indian,4270.0,5270.0,In Stock
P25047,housewares,Collectibles,750,Generic Indian,10440.0,11880.0,In Stock
P25048,musical_instruments,General Merchandise,400,Generic Indian,4830.0,5500.0,Low Stock
P25049,luggage_accessories,General Merchandise,400,Generic Global,7400.0,10080.0,In Stock
P25050,fashion_bags_accessories,Hats,100,W,2720.0,4470.0,In Stock
P25051,bed_bath_table,Collectibles,250,Generic Indian,6640.0,7840.0,In Stock
P25052,auto,Dash Cams,9250,BharatBenz,5430.0,6960.0,In Stock
P25053,housewares,General Merchandise,375,Generic Indian,14410.0,17000.0,In Stock
P25054,fashion_bags_accessories,Handbags,200,Manyavar,1010.0,1720.0,Preorder
P25055,garden_tools,Novelty Items,900,Generic Global,1100.0,1370.0,Low Stock
P25056,bed_bath_table,Collectibles,3050,Generic Global,5560.0,6360.0,In Stock
P25057,housewares,Gifts,850,Generic Global,4480.0,6360.0,In Stock
P25058,health_beauty,Collectibles,115,Generic Indian,5740.0,7590.0,Out of Stock
P25059,fashion_bags_accessories,Watches,700,H&M,1780.0,2760.0,In Stock
P25060,construction_tools_construction,Novelty Items,350,Generic Indian,2950.0,3590.0,In Stock
P25061,health_beauty,General Merchandise,450,Generic Indian,7320.0,8470.0,In Stock
P25062,health_beauty,Novelty Items,1050,Generic Indian,1330.0,1710.0,Available on Demand
P25063,home_construction,Wardrobes,600,Nilkamal,14250.0,18280.0,In Stock
P25064,perfumery,Makeup,800,Maybelline,1040.0,1510.0,Out of Stock
P25065,bed_bath_table,Collectibles,350,Generic Indian,5450.0,7550.0,In Stock
P25066,toys,General Merchandise,300,Generic Indian,14980.0,18530.0,Limited Edition
P25067,sports_leisure,Gifts,200,Generic Indian,11860.0,15470.0,In Stock
P25068,watches_gifts,Collectibles,335,Generic Indian,11510.0,13000.0,Available on Demand
P25069,toys,Gifts,700,Generic Indian,13250.0,16420.0,In Stock
P25070,toys,Gifts,450,Generic Indian,2990.0,3970.0,Preorder
P25071,bed_bath_table,Gifts,1700,Generic Indian,10970.0,14230.0,In Stock
P25072,food,Gifts,147,Generic Indian,8670.0,12160.0,In Stock
P25073,fashion_bags_accessories,Handbags,300,Fabindia,2750.0,3920.0,In Stock
P25074,watches_gifts,Collectibles,500,Generic Indian,4420.0,4970.0,In Stock
P25075,housewares,Collectibles,1275,Generic Indian,6280.0,8340.0,In Stock
P25076,bed_bath_table,Gifts,13550,Generic Indian,2200.0,2500.0,In Stock
P25077,market_place,Collectibles,1200,Generic Indian,1600.0,1850.0,In Stock
P25078,bed_bath_table,Gifts,250,Generic Indian,10830.0,14790.0,In Stock
P25079,stationery,Textbooks,300,Navneet,1170.0,1590.0,In Stock
P25080,auto,Car Accessories,7200,BharatBenz,3570.0,4010.0,In Stock
P25081,sports_leisure,Gifts,2050,Generic Indian,9720.0,11230.0,In Stock
P25082,health_beauty,Collectibles,200,Generic Indian,1050.0,1390.0,In Stock
P25083,sports_leisure,General Merchandise,750,Generic Indian,13970.0,15740.0,In Stock
P25084,dvds_blu_ray,General Merchandise,200,Generic Indian,11950.0,13640.0,In Stock
P25085,bed_bath_table,Collectibles,400,Generic Indian,5530.0,7490.0,Out of Stock
P25086,toys,General Merchandise,17000,Generic Indian,9160.0,12090.0,In Stock
P25087,computers_accessories,Earbuds,100,realme,61330.0,65460.0,In Stock
P25088,fashion_shoes,Sarees,800,Manyavar,2360.0,4630.0,In Stock
P25089,housewares,Collectibles,250,Generic Indian,14600.0,18410.0,In Stock
P25090,luggage_accessories,Gifts,5800,Generic Global,1140.0,1270.0,In Stock
P25091,pet_shop,Aquarium Decor,1200,Whiskas,9070.0,11140.0,In Stock
P25092,auto,Dash Cams,4100,Shell,15940.0,18520.0,Available on Demand
P25093,perfumery,Makeup,250,Mamaearth,3480.0,4600.0,In Stock
P25094,sports_leisure,Collectibles,200,Generic Indian,7250.0,9980.0,In Stock
P25095,fashion_bags_accessories,Handbags,200,Biba,490.0,1060.0,Low Stock
P25096,home_appliances,Beds,150,Pepperfry,21400.0,24960.0,In Stock
P25097,office_furniture,Sofas,7725,Pepperfry,16970.0,19150.0,Backordered
P25098,food,General Merchandise,200,Generic Indian,7290.0,9700.0,In Stock
P25099,health_beauty,Gifts,16200,Generic Indian,7740.0,9400.0,Limited Edition
P25100,baby,General Merchandise,550,Generic Indian,2800.0,3180.0,In Stock
P25101,computers_accessories,Hi-Fi Systems,1300,Infinix,28530.0,31240.0,Available on Demand
P25102,bed_bath_table,Collectibles,1350,Generic Indian,12760.0,15940.0,Low Stock
P25103,auto,Bike Accessories,100,Bosch India,19260.0,22740.0,Limited Edition
P25104,bed_bath_table,General Merchandise,600,Generic Indian,5100.0,7180.0,In Stock
P25105,furniture_decor,Beds,550,Nilkamal,10320.0,11830.0,Low Stock
P25106,pet_shop,Aquarium Decor,850,Himalaya Pet Care,3440.0,4980.0,In Stock
P25107,baby,Collectibles,15800,Generic Indian,11290.0,15120.0,In Stock
P25108,garden_tools,Gifts,400,Generic Indian,14900.0,16940.0,Limited Edition
P25109,sports_leisure,Novelty Items,1200,Generic Indian,12780.0,15780.0,In Stock
P25110,health_beauty,Gifts,250,Generic Indian,12700.0,17610.0,In Stock
P25111,health_beauty,General Merchandise,350,Generic Indian,7470.0,9840.0,In Stock
P25112,stationery,Textbooks,100,Camel,830.0,1240.0,In Stock
P25113,baby,Novelty Items,8250,Generic Indian,8010.0,8900.0,Available on Demand
P25114,auto,Car Accessories,4300,Shell,10310.0,13100.0,In Stock
P25115,telephony,Gifts,275,Generic Indian,3790.0,4910.0,In Stock
P25116,garden_tools,Novelty Items,2900,Generic Indian,1520.0,1730.0,In Stock
P25117,perfumery,Haircare,500,Nivea,1790.0,2880.0,Available on Demand
P25118,auto,Helmets,1525,Amaron,2020.0,2660.0,In Stock
P25119,watches_gifts,Gifts,290,Generic Indian,6660.0,9180.0,Backordered
P25120,food,General Merchandise,1050,Generic Indian,7550.0,8650.0,In Stock
P25121,computers_accessories,Printers,300,Lava,15270.0,16720.0,In Stock
P25122,music,General Merchandise,300,Generic Indian,6820.0,8150.0,In Stock
P25123,construction_tools_construction,Gifts,7400,Generic Indian,4690.0,5230.0,In Stock
P25124,bed_bath_table,General Merchandise,4000,Generic Indian,7300.0,8450.0,In Stock
P25125,fashion_bags_accessories,Jeans,100,Mochi,290.0,620.0,In Stock
P25126,health_beauty,General Merchandise,400,Generic Indian,9340.0,13320.0,In Stock
P25127,computers_accessories,Routers,615,iQOO,69520.0,73390.0,In Stock
P25128,baby,Gifts,200,Generic Indian,1660.0,1850.0,In Stock
P25129,housewares,General Merchandise,650,Generic Global,11220.0,15540.0,In Stock
P25130,sports_leisure,General Merchandise,600,Generic Indian,9660.0,11630.0,In Stock
P25131,sports_leisure,Gifts,1700,Generic Indian,11180.0,13450.0,Low Stock
P25132,stationery,STEM Toys,200,Navneet,2020.0,2850.0,Low Stock
P25133,computers_accessories,Tablets,167,Xiaomi,35000.0,36870.0,In Stock
P25134,fixed_telephony,Collectibles,750,Generic Indian,12590.0,14960.0,Available on Demand
P25135,food_drink,Collectibles,875,Generic Global,7200.0,8590.0,In Stock
P25136,bed_bath_table,General Merchandise,825,Generic Indian,7570.0,10240.0,In Stock
P25137,toys,Novelty Items,600,Generic Indian,3920.0,5300.0,In Stock
P25138,fashion_shoes,Hats,1100,Manyavar,700.0,1310.0,In Stock
P25139,housewares,Gifts,250,Generic Indian,620.0,790.0,In Stock
P25140,toys,Gifts,667,Generic Indian,12540.0,15760.0,In Stock
P25141,sports_leisure,General Merchandise,200,Generic Indian,430.0,500.0,In Stock
P25142,home_appliances,TV Units,300,IKEA,13680.0,16770.0,In Stock
