customer_id,customer_zip_code,gender,age_group,customer_segment
C64632,735133,Female,46-55,Returning
C64633,782448,Male,46-55,Returning
C64634,524312,Male,36-45,Returning
C64635,151111,Male,26-35,New
C64636,210426,Female,56-65,Loyal
C64637,500055,Female,36-45,New
C64638,641602,Female,18-25,Returning
C64639,689109,Female,46-55,New
C64640,225124,Male,36-45,Loyal
C64641,638703,Female,46-55,New
C64642,501401,Female,46-55,New
C64643,571478,Female,56-65,New
C64644,841242,Female,18-25,New
C64645,612801,Female,65+,Returning
C64646,251319,Female,46-55,Returning
C64647,134104,Female,36-45,New
C64648,713342,Female,26-35,Loyal
C64649,783385,Male,46-55,New
C64650,581365,Male,26-35,Returning
C64651,388460,Female,56-65,Returning
C64652,522002,Male,36-45,Loyal
C64653,638105,Male,26-35,Returning
C64654,761118,Female,46-55,New
C64655,758047,Male,46-55,Returning
C64656,530028,Female,46-55,New
C64657,272127,Male,36-45,New
C64658,144526,Female,26-35,Returning
C64659,680616,Female,46-55,New
C64660,136131,Male,26-35,Returning
C64661,793161,Male,46-55,New
C64662,176027,Male,46-55,Loyal
C64663,431004,Female,46-55,Returning
C64664,515672,Male,18-25,Returning
C64665,241403,Male,46-55,New
C64666,415527,Male,36-45,Returning
C64667,576103,Male,26-35,Returning
C64668,334401,Male,56-65,New
C64669,208027,Female,36-45,New
C64670,301714,Female,36-45,Returning
C64671,403102,Male,46-55,Loyal
C64672,721260,Female,56-65,Returning
C64673,604205,Male,46-55,Returning
C64674,632008,Male,56-65,New
C64675,333305,Female,36-45,Returning
C64676,577425,Male,18-25,Returning
C64677,442705,Female,36-45,Returning
C64678,174029,Male,36-45,Loyal
C64679,334004,Male,36-45,New
C64680,602105,Male,26-35,New
C64681,600074,Male,18-25,Loyal
C64682,845102,Female,26-35,Loyal
C64683,507318,Male,26-35,New
C64684,764085,Female,36-45,New
C64685,224161,Male,36-45,Returning
C64686,403511,Female,26-35,New
C64687,795114,Male,18-25,Returning
C64688,843112,Female,18-25,Returning
C64689,151510,Female,46-55,Returning
C64690,517391,Female,36-45,New
C64691,700042,Male,56-65,New
C64692,743355,Female,18-25,Returning
C64693,797103,Male,36-45,New
C64694,795112,Female,36-45,New
C64695,625705,Female,36-45,New
C64696,759103,Male,56-65,Returning
C64697,635815,Male,56-65,New
C64698,626135,Male,36-45,New
C64699,206248,Male,36-45,Returning
C64700,271805,Female,36-45,New
C64701,813108,Male,65+,Loyal
C64702,590003,Female,46-55,Returning
C64703,331517,Male,26-35,New
C64704,224145,Female,18-25,Returning
C64705,735102,Female,26-35,Loyal
C64706,733142,Female,65+,Returning
C64707,700015,Male,46-55,Returning
C64708,471408,Male,26-35,Returning
C64709,416511,Female,26-35,Returning
C64710,679332,Male,46-55,Loyal
C64711,784171,Male,36-45,New
C64712,248012,Female,46-55,Loyal
C64713,143511,Male,36-45,Returning
C64714,133202,Male,18-25,New
C64715,614703,Male,18-25,Returning
C64716,491225,Male,26-35,New
C64717,535003,Male,36-45,Returning
C64718,125106,Male,36-45,Loyal
C64719,263149,Male,26-35,New
C64720,480108,Male,36-45,New
C64721,563103,Male,36-45,Loyal
C64722,533234,Female,46-55,Returning
C64723,523286,Female,26-35,Returning
C64724,783381,Female,36-45,Loyal
C64725,691523,Male,36-45,New
C64726,713371,Female,26-35,New
C64727,326036,Male,36-45,Loyal
C64728,700006,Male,36-45,New
C64729,574328,Male,46-55,New
C64730,518004,Female,56-65,New
C64731,503308,Female,18-25,Returning
C64732,752111,Male,26-35,New
C64733,342601,Male,36-45,New
C64734,210341,Female,26-35,Returning
C64735,581323,Male,18-25,New
C64736,360025,Male,36-45,New
C64737,246169,Female,36-45,Returning
C64738,571124,Male,36-45,Returning
C64739,175016,Male,18-25,New
C64740,385001,Male,36-45,Returning
C64741,627719,Female,26-35,New
C64742,460551,Male,56-65,Returning
C64743,532421,Female,18-25,New
C64744,521165,Male,56-65,Returning
C64745,829121,Male,26-35,Returning
C64746,752091,Male,46-55,Loyal
C64747,673304,Female,36-45,New
C64748,203398,Male,46-55,Loyal
C64749,516501,Female,26-35,New
C64750,700107,Male,26-35,New
C64751,689652,Male,36-45,Returning
C64752,474003,Male,18-25,New
C64753,721145,Male,18-25,New
C64754,614001,Female,36-45,Returning
C64755,251319,Male,36-45,New
C64756,142022,Male,36-45,Returning
C64757,621109,Female,36-45,New
C64758,742410,Female,46-55,New
C64759,689623,Female,26-35,Returning
C64760,431509,Male,36-45,New
C64761,764055,Male,36-45,Loyal
C64762,263633,Male,36-45,New
C64763,785107,Male,18-25,Loyal
C64764,695571,Female,36-45,New
C64765,825407,Male,36-45,New
C64766,786184,Male,26-35,Returning
C64767,425301,Female,46-55,New
C64768,416012,Male,65+,New
C64769,638313,Male,56-65,Returning
C64770,341317,Female,36-45,Returning
C64771,391244,Female,26-35,Returning
C64772,484114,Male,46-55,New
C64773,852107,Female,18-25,New
C64774,695615,Female,46-55,New
C64775,769010,Male,26-35,Loyal
C64776,813211,Female,46-55,Returning
C64777,581347,Male,18-25,Loyal
C64778,244414,Male,36-45,Returning
C64779,388335,Male,46-55,New
C64780,261204,Male,46-55,Returning
C64781,486881,Male,36-45,New
C64782,384120,Male,46-55,New
C64783,271806,Male,36-45,Returning
C64784,642128,Male,46-55,New
C64785,284404,Male,56-65,New
C64786,327602,Male,46-55,Loyal
C64787,518422,Female,36-45,Loyal
C64788,230204,Female,46-55,Returning
C64789,795008,Male,18-25,New
C64790,416812,Male,36-45,Returning
C64791,403402,Male,18-25,New
C64792,223222,Female,36-45,New
C64793,689573,Female,26-35,Loyal
C64794,385001,Female,36-45,Loyal
C64795,623501,Male,26-35,New
C64796,313802,Female,26-35,New
C64797,635124,Female,26-35,Loyal
C64798,306601,Male,36-45,Returning
C64799,391156,Male,56-65,New
C64800,631006,Female,46-55,New
C64801,274408,Female,56-65,Returning
C64802,530029,Female,18-25,New
C64803,177031,Female,18-25,Loyal
C64804,560060,Male,56-65,New
C64805,742308,Male,26-35,Loyal
C64806,229127,Male,36-45,Returning
C64807,641671,Male,26-35,Returning
C64808,416316,Male,36-45,New
C64809,627854,Female,26-35,Returning
C64810,712614,Male,26-35,New
C64811,246177,Female,36-45,New
C64812,521207,Male,18-25,Returning
C64813,695503,Female,26-35,Loyal
C64814,412105,Male,46-55,Returning
C64815,605110,Male,46-55,Loyal
C64816,613403,Male,18-25,New
C64817,246488,Male,26-35,Returning
C64818,143515,Male,36-45,Returning
C64819,742238,Male,26-35,New
C64820,411047,Female,18-25,Loyal
C64821,742406,Male,36-45,New
C64822,335523,Male,46-55,Returning
C64823,752012,Male,36-45,New
C64824,685613,Male,36-45,New
C64825,274508,Male,36-45,New
C64826,361210,Male,36-45,Returning
C64827,221304,Male,36-45,Loyal
C64828,676528,Male,36-45,New
C64829,389110,Female,18-25,Loyal
C64830,493221,Male,36-45,New
C64831,712248,Male,26-35,New
C64832,362140,Male,26-35,New
C64833,638052,Female,18-25,Returning
C64834,506343,Male,46-55,Loyal
C64835,722206,Female,46-55,Loyal
C64836,415013,Male,46-55,New
C64837,501508,Female,18-25,Returning
C64838,782470,Male,36-45,Returning
C64839,326036,Female,18-25,Loyal
C64840,251002,Female,46-55,Returning
C64841,627857,Male,36-45,Returning
C64842,721454,Male,36-45,Returning
C64843,621701,Male,36-45,Returning
C64844,431714,Male,46-55,New
C64845,612105,Male,26-35,New
C64846,636803,Male,46-55,Returning
C64847,605101,Male,46-55,Returning
C64848,852161,Female,26-35,Returning
C64849,761211,Male,26-35,New
C64850,276122,Male,36-45,Loyal
C64851,203397,Male,36-45,New
C64852,607807,Male,36-45,New
C64853,814149,Male,46-55,Returning
C64854,334803,Male,56-65,New
C64855,679328,Male,26-35,New
C64856,283122,Female,26-35,New
C64857,515641,Male,36-45,Returning
C64858,249407,Male,26-35,New
C64859,825321,Male,46-55,Loyal
C64860,795116,Male,26-35,Loyal
C64861,332029,Male,26-35,Returning
C64862,577540,Female,36-45,New
C64863,424102,Male,26-35,Returning
C64864,751005,Male,36-45,Returning
C64865,524121,Male,26-35,Returning
C64866,784176,Female,26-35,New
C64867,518124,Male,36-45,New
C64868,577545,Male,36-45,Loyal
C64869,636402,Male,46-55,Loyal
C64870,742174,Female,36-45,New
C64871,788710,Male,65+,Returning
C64872,387411,Male,26-35,Returning
C64873,571248,Female,36-45,New
C64874,135106,Male,26-35,Returning
C64875,829104,Female,26-35,Loyal
C64876,277502,Male,26-35,Loyal
C64877,680012,Male,18-25,New
C64878,678004,Male,26-35,Loyal
C64879,535213,Male,36-45,New
C64880,614101,Male,46-55,Loyal
C64881,690573,Male,65+,New
C64882,431731,Female,56-65,Returning
C64883,524307,Male,36-45,New
C64884,671321,Male,46-55,Returning
C64885,457550,Female,56-65,New
C64886,625105,Male,46-55,Returning
C64887,713315,Male,36-45,New
C64888,277302,Male,46-55,New
C64889,762030,Female,26-35,New
C64890,312615,Male,46-55,New
C64891,391170,Male,26-35,New
C64892,281303,Male,36-45,New
C64893,201013,Male,36-45,Loyal
C64894,756045,Male,26-35,New
C64895,481996,Female,46-55,New
C64896,829107,Male,36-45,New
C64897,396002,Male,56-65,Loyal
C64898,226013,Male,56-65,Returning
C64899,713147,Male,26-35,Returning
C64900,385510,Male,26-35,New
C64901,370020,Male,46-55,New
C64902,442307,Male,36-45,Returning
C64903,516311,Male,36-45,New
C64904,758084,Male,36-45,Returning
C64905,628902,Female,18-25,Returning
C64906,453661,Male,46-55,Loyal
C64907,620001,Male,36-45,Returning
C64908,176054,Male,46-55,New
C64909,680661,Male,26-35,Returning
C64910,262580,Male,46-55,Returning
C64911,770035,Male,26-35,New
C64912,788113,Male,26-35,New
C64913,503223,Male,36-45,New
C64914,241201,Female,56-65,New
C64915,721603,Male,36-45,New
C64916,733130,Male,26-35,Returning
C64917,600100,Male,56-65,New
C64918,224209,Male,26-35,Returning
C64919,431148,Male,46-55,Loyal
C64920,752082,Female,26-35,New
C64921,591227,Female,46-55,New
C64922,464770,Female,18-25,New
C64923,144620,Male,18-25,New
C64924,577428,Male,46-55,Loyal
C64925,606304,Male,56-65,New
C64926,613303,Male,26-35,Loyal
C64927,363520,Male,36-45,New
C64928,497339,Male,46-55,New
C64929,637105,Male,26-35,Returning
C64930,689512,Female,26-35,New
C64931,851211,Female,36-45,New
C64932,281005,Female,56-65,Returning
C64933,485441,Male,36-45,Loyal
C64934,175042,Male,56-65,New
C64935,786612,Male,36-45,Returning
C64936,686651,Male,36-45,New
C64937,516247,Male,36-45,Returning
C64938,754135,Male,26-35,New
C64939,273164,Male,26-35,Loyal
C64940,507211,Male,36-45,Loyal
C64941,851118,Male,46-55,Returning
C64942,193223,Male,26-35,New
C64943,585290,Female,56-65,New
C64944,801102,Male,46-55,New
C64945,246733,Male,26-35,New
C64946,712503,Male,26-35,Returning
C64947,680631,Male,46-55,New
C64948,402203,Female,26-35,Returning
C64949,305631,Male,18-25,New
C64950,734201,Male,26-35,Loyal
C64951,581196,Male,36-45,New
C64952,741509,Male,36-45,Returning
C64953,688527,Male,36-45,New
C64954,382042,Female,36-45,Returning
C64955,273401,Male,36-45,Returning
C64956,517421,Male,26-35,Returning
C64957,625007,Male,18-25,New
C64958,574153,Female,18-25,Loyal
C64959,415727,Male,36-45,New
C64960,248143,Male,26-35,New
C64961,227812,Male,46-55,New
C64962,605109,Female,36-45,Loyal
C64963,425102,Female,36-45,Returning
C64964,691020,Male,18-25,Returning
C64965,628502,Female,36-45,Loyal
C64966,335025,Female,26-35,Loyal
C64967,515611,Male,26-35,Loyal
C64968,391140,Female,36-45,New
C64969,521201,Male,46-55,New
C64970,612803,Male,36-45,Returning
C64971,487551,Male,36-45,New
C64972,173234,Male,36-45,Loyal
C64973,532401,Male,18-25,Returning
C64974,767041,Female,36-45,New
C64975,148033,Male,36-45,New
C64976,632209,Male,26-35,New
C64977,302029,Male,36-45,Loyal
C64978,688561,Male,46-55,New
C64979,711315,Male,18-25,Loyal
C64980,403517,Male,18-25,Returning
C64981,425503,Male,46-55,New
C64982,483775,Male,26-35,New
C64983,415628,Female,46-55,Returning
C64984,229413,Female,56-65,New
C64985,121003,Male,36-45,Loyal
C64986,754021,Female,26-35,New
C64987,272176,Female,18-25,Returning
C64988,723128,Male,36-45,Returning
C64989,695574,Male,36-45,Returning
C64990,456313,Male,36-45,New
C64991,311606,Male,36-45,Loyal
C64992,848117,Male,26-35,New
C64993,504294,Male,36-45,New
C64994,505186,Male,26-35,Loyal
C64995,462023,Male,46-55,Loyal
C64996,605651,Male,26-35,New
C64997,442505,Female,36-45,Returning
C64998,843311,Male,36-45,New
C64999,680512,Male,36-45,New
C65000,516474,Male,56-65,New
C65001,689695,Female,26-35,New
C65002,799284,Male,46-55,Returning
C65003,700007,Female,56-65,New
C65004,607107,Female,65+,New
C65005,332602,Male,46-55,Returning
C65006,131021,Male,36-45,Returning
C65007,144419,Male,26-35,Returning
C65008,816102,Male,36-45,New
C65009,415409,Female,36-45,Returning
C65010,824237,Male,26-35,Returning
C65011,396436,Male,36-45,New
C65012,224001,Male,26-35,Loyal
C65013,641601,Male,36-45,Returning
C65014,799009,Female,46-55,Returning
C65015,342311,Male,36-45,Loyal
C65016,521139,Female,36-45,Loyal
C65017,713404,Male,36-45,Returning
C65018,341517,Male,36-45,New
C65019,194303,Female,36-45,New
C65020,577502,Female,46-55,New
C65021,143304,Male,26-35,New
C65022,230124,Female,56-65,New
C65023,622102,Female,56-65,New
C65024,388260,Female,56-65,New
C65025,700010,Female,26-35,New
C65026,425409,Male,36-45,New
C65027,629101,Male,46-55,New
C65028,802351,Male,36-45,Returning
C65029,415012,Male,56-65,New
C65030,416005,Male,26-35,New
C65031,721635,Female,26-35,Returning
C65032,796186,Male,26-35,Returning
C65033,388480,Female,46-55,New
C65034,388245,Male,36-45,New
C65035,110040,Female,56-65,Returning
C65036,767037,Male,26-35,Returning
C65037,522435,Male,46-55,New
C65038,732126,Female,18-25,Returning
C65039,388260,Male,36-45,New
C65040,127041,Male,36-45,New
C65041,670008,Male,56-65,Loyal
C65042,440022,Male,18-25,New
C65043,761210,Male,46-55,Returning
C65044,631301,Male,26-35,Loyal
C65045,577180,Male,26-35,New
C65046,603211,Male,36-45,Returning
C65047,141104,Male,26-35,Loyal
C65048,680522,Male,46-55,Returning
C65049,177601,Female,18-25,New
C65050,535102,Male,36-45,New
C65051,456665,Female,18-25,New
C65052,583123,Male,26-35,Returning
C65053,628004,Female,56-65,New
C65054,700020,Male,26-35,New
C65055,444106,Female,26-35,Returning
C65056,828303,Male,65+,Returning
C65057,121013,Female,18-25,New
C65058,754137,Female,36-45,New
C65059,628809,Female,36-45,New
C65060,503321,Male,26-35,New
C65061,110048,Male,36-45,Returning
C65062,431720,Female,18-25,New
C65063,670301,Male,26-35,Returning
C65064,413229,Male,56-65,New
C65065,832103,Male,26-35,New
C65066,227816,Female,36-45,New
C65067,721514,Male,26-35,Returning
C65068,533291,Female,18-25,Returning
C65069,813222,Female,26-35,New
C65070,425423,Male,26-35,New
C65071,444502,Male,26-35,Returning
C65072,531116,Male,36-45,New
C65073,507103,Male,26-35,New
C65074,784528,Male,36-45,Loyal
C65075,612603,Male,26-35,Loyal
C65076,394163,Female,18-25,Returning
C65077,244923,Female,26-35,Loyal
C65078,804401,Female,46-55,New
C65079,152004,Female,36-45,Returning
C65080,781329,Male,26-35,Returning
C65081,685588,Male,46-55,Returning
C65082,442403,Male,36-45,New
C65083,302033,Female,36-45,Loyal
C65084,580009,Female,36-45,Loyal
C65085,828401,Male,26-35,Returning
C65086,402125,Male,36-45,New
C65087,151209,Female,46-55,New
C65088,391450,Male,26-35,Loyal
C65089,766026,Male,36-45,Returning
C65090,785702,Female,46-55,Returning
C65091,742165,Male,36-45,New
C65092,523330,Male,56-65,Returning
C65093,243727,Male,36-45,Returning
C65094,762027,Female,26-35,Loyal
C65095,232120,Male,56-65,New
C65096,673304,Male,46-55,Loyal
C65097,673661,Female,36-45,Returning
C65098,781313,Female,26-35,New
C65099,844121,Male,46-55,New
C65100,176025,Male,26-35,Loyal
C65101,680585,Male,46-55,New
C65102,591131,Female,18-25,Loyal
C65103,690102,Female,46-55,New
C65104,784525,Female,26-35,New
C65105,333023,Male,36-45,New
C65106,342602,Male,18-25,Returning
C65107,261141,Male,46-55,New
C65108,450116,Male,56-65,New
C65109,142037,Male,36-45,New
C65110,394651,Male,36-45,New
C65111,723215,Male,36-45,New
C65112,272152,Male,26-35,New
C65113,396380,Female,65+,New
C65114,488441,Male,46-55,Returning
C65115,384305,Male,26-35,New
C65116,627805,Female,26-35,Returning
C65117,735211,Female,65+,New
C65118,628213,Male,46-55,Loyal
C65119,344703,Male,36-45,New
C65120,516444,Male,36-45,Loyal
C65121,583214,Female,46-55,Returning
C65122,686514,Male,36-45,New
C65123,415634,Male,36-45,New
C65124,642206,Male,36-45,New
C65125,416303,Female,46-55,New
C65126,249137,Female,18-25,Returning
C65127,600022,Male,46-55,Returning
C65128,502117,Male,26-35,New
C65129,635103,Male,18-25,New
C65130,761104,Male,18-25,New
C65131,757040,Male,26-35,Returning
C65132,202121,Male,36-45,Returning
C65133,477117,Male,26-35,New
C65134,332411,Male,26-35,Loyal
C65135,210341,Male,36-45,Returning
C65136,732208,Male,18-25,New
C65137,410502,Male,36-45,New
C65138,110023,Male,46-55,Returning
C65139,755018,Male,18-25,New
C65140,515863,Male,18-25,Loyal
C65141,632301,Male,46-55,Loyal
C65142,442401,Male,56-65,New
C65143,515122,Male,26-35,Returning
C65144,387370,Female,36-45,New
C65145,416511,Female,46-55,Loyal
C65146,464884,Female,56-65,New
C65147,209121,Male,36-45,Returning
C65148,577429,Female,18-25,New
C65149,503174,Female,18-25,New
C65150,788031,Female,56-65,New
C65151,712601,Male,36-45,New
C65152,671351,Male,36-45,Loyal
C65153,335513,Male,18-25,Loyal
C65154,515005,Male,46-55,Returning
C65155,641027,Male,46-55,New
C65156,768004,Male,26-35,Returning
C65157,476111,Male,36-45,Returning
C65158,612901,Female,36-45,Returning
C65159,686604,Female,46-55,Returning
C65160,517247,Male,18-25,New
C65161,573202,Female,36-45,New
C65162,328041,Male,46-55,New
C65163,743331,Female,26-35,Loyal
C65164,470339,Male,36-45,Returning
C65165,305802,Male,46-55,Returning
C65166,580026,Male,36-45,Returning
C65167,325217,Male,46-55,Loyal
C65168,641103,Male,36-45,New
C65169,678555,Female,36-45,Returning
C65170,638314,Female,18-25,New
C65171,509353,Male,56-65,Loyal
C65172,413736,Male,46-55,Returning
C65173,325206,Male,36-45,New
C65174,782442,Male,56-65,New
C65175,147111,Male,36-45,Returning
C65176,581315,Male,26-35,New
C65177,393017,Male,36-45,New
C65178,209307,Male,26-35,New
C65179,587122,Male,26-35,New
C65180,636111,Male,26-35,New
C65181,691602,Male,36-45,New
C65182,500101,Female,46-55,New
C65183,758085,Female,36-45,Returning
C65184,313801,Male,26-35,New
C65185,175021,Male,56-65,Returning
C65186,621202,Male,26-35,Returning
C65187,122098,Male,36-45,Returning
C65188,389151,Male,36-45,Returning
C65189,676521,Female,26-35,New
C65190,824202,Female,26-35,New
C65191,284401,Male,36-45,New
C65192,177026,Female,46-55,Returning
C65193,416118,Male,65+,New
C65194,246764,Male,36-45,New
C65195,173217,Male,46-55,Returning
C65196,679586,Female,46-55,Loyal
C65197,796015,Male,56-65,Returning
C65198,505186,Female,36-45,New
C65199,851218,Male,26-35,Loyal
C65200,400702,Male,26-35,Returning
C65201,628101,Male,26-35,New
C65202,785670,Male,36-45,New
C65203,721132,Male,36-45,New
C65204,416107,Male,36-45,Returning
C65205,396115,Male,36-45,Returning
C65206,532148,Male,36-45,Returning
C65207,441110,Male,36-45,Returning
C65208,131409,Female,46-55,Returning
C65209,141413,Female,26-35,New
C65210,802111,Male,36-45,New
C65211,331022,Female,36-45,New
C65212,262802,Female,18-25,New
C65213,586214,Female,46-55,Returning
C65214,756131,Female,56-65,Returning
C65215,641002,Female,36-45,Returning
C65216,737101,Male,36-45,Returning
C65217,246424,Male,26-35,New
C65218,327034,Male,56-65,New
