review_id,order_id,review_score,review_comment_message,review_date
R88141,O05431,5,Great product and quick delivery.,2025-12-21
R88142,O82605,5,Very satisfied with the purchase.,2024-03-09
R88143,O18387,4,No comment,
R88144,O90862,3,No comment,
R88145,O80673,4,No comment,2022-09-10
R88146,O70469,1,No comment,2023-09-06
R88147,O44848,5,Product as described. Good value.,
R88148,O86597,5,No comment,
R88149,O73645,2,No comment,
R88150,O65740,5,Product as described. Good value.,2025-10-12
R88151,O94170,5,Returned due to defects.,
R88152,O22078,4,Product as described. Good value.,2023-04-19
R88153,O05976,4,Excellent quality and service.,
R88154,O29512,5,Very satisfied with the purchase.,2024-08-18
R88155,O48685,4,Product as described. Good value.,2022-11-14
R88156,O43560,4,No comment,
R88157,O52817,5,Product as described. Good value.,2023-03-19
R88158,O98040,5,No comment,2021-12-16
R88159,O70925,1,Delivery was delayed and support was unhelpful.,2022-04-09
R88160,O55557,5,No comment,
R88161,O28102,5,No comment,
R88162,O91639,5,Excellent quality and service.,2023-03-16
R88163,O86965,5,No comment,
R88164,O16241,5,Great product and quick delivery.,
R88165,O37040,3,Packaging was fine. Works as intended.,
R88166,O10545,2,Disappointed with the quality.,2024-10-25
R88167,O02343,1,No comment,
R88168,O87447,3,No comment,2022-07-05
R88169,O33301,5,Very satisfied with the purchase.,2022-05-17
R88170,O30079,5,No comment,
R88171,O54683,5,Product as described. Good value.,2022-05-11
R88172,O61573,5,Cancelled due to change of mind.,
R88173,O08311,3,Did not fit the requirement; returned.,2022-08-16
R88174,O43921,3,No comment,
R88175,O57806,3,No comment,
R88176,O93390,5,Returned due to defects.,2022-10-22
R88177,O28040,1,Not as described.,2023-01-24
R88178,O55775,4,Great product and quick delivery.,2023-06-03
R88179,O29387,5,Product as described. Good value.,2025-08-18
R88180,O74328,1,Item arrived damaged.,
R88181,O87931,5,Excellent quality and service.,
R88182,O43796,5,Cancelled due to change of mind.,
R88183,O04089,5,Great product and quick delivery.,
R88184,O31795,5,Product as described. Good value.,2023-08-15
R88185,O40468,5,Very satisfied with the purchase.,2025-04-21
R88186,O46703,1,No comment,
R88187,O52954,5,Great product and quick delivery.,2024-11-01
R88188,O19749,1,Delivery was delayed and support was unhelpful.,2022-01-04
R88189,O07226,5,Excellent quality and service.,2022-06-18
R88190,O16974,1,Not as described.,2022-11-02
R88191,O01871,5,No comment,
R88192,O19358,5,No comment,
R88193,O92605,3,No comment,2021-10-10
R88194,O08832,1,Item arrived damaged.,
R88195,O27432,4,Product as described. Good value.,2024-10-13
R88196,O15017,5,No comment,2026-10-14
R88197,O34620,2,No comment,2022-06-07
R88198,O73515,5,No comment,
R88199,O41771,4,Product as described. Good value.,
R88200,O04589,5,No comment,
R88201,O68286,5,Very satisfied with the purchase.,
R88202,O15568,5,No comment,2022-10-18
R88203,O21290,5,No comment,2024-10-10
R88204,O73728,5,No comment,
R88205,O14864,4,No comment,
R88206,O21279,5,No comment,2025-09-04
R88207,O11786,5,No comment,2024-06-20
R88208,O20209,4,Product as described. Good value.,2023-10-05
R88209,O53808,5,Very satisfied with the purchase.,
R88210,O16960,5,Very satisfied with the purchase.,
R88211,O77505,5,Very satisfied with the purchase.,2024-07-17
R88212,O91078,5,No comment,2024-01-13
R88213,O80884,4,No comment,2024-08-03
R88214,O49104,5,No comment,
R88215,O43364,1,Delivery was delayed and support was unhelpful.,2023-09-20
R88216,O77955,5,Excellent quality and service.,2021-01-20
R88217,O42725,3,No comment,
R88218,O43491,3,No comment,
R88219,O87186,5,No comment,
R88220,O86764,5,Initiated return; refund received.,
R88221,O90768,1,No comment,
R88222,O49953,5,Excellent quality and service.,
R88223,O99385,5,Payment issue led to cancellation.,
R88224,O79233,5,Initiated return; refund received.,
R88225,O07469,5,No comment,2021-08-17
R88226,O75771,2,No comment,
R88227,O04324,5,Payment issue led to cancellation.,2024-03-17
R88228,O45082,5,No comment,
R88229,O63480,5,Very satisfied with the purchase.,
R88230,O73131,5,Excellent quality and service.,2022-05-11
R88231,O64871,5,Great product and quick delivery.,
R88232,O44844,5,Product as described. Good value.,2021-08-22
R88233,O40502,3,No comment,2022-08-12
R88234,O31930,5,No comment,2024-08-07
R88235,O20956,4,Excellent quality and service.,
R88236,O22543,3,No comment,
R88237,O36261,4,Product as described. Good value.,
R88238,O96303,5,No comment,2024-11-11
R88239,O62673,1,Disappointed with the quality.,2022-10-21
R88240,O78299,3,Packaging was fine. Works as intended.,2022-04-11
R88241,O90189,5,Excellent quality and service.,2022-03-14
R88242,O98887,3,No comment,2025-10-04
R88243,O01087,3,No comment,2022-04-22
R88244,O05782,5,Great product and quick delivery.,
R88245,O12402,5,Excellent quality and service.,
R88246,O38015,3,No comment,
R88247,O13104,5,Returned as product did not match description.,
R88248,O20440,1,No comment,2022-03-15
R88249,O50748,4,Very satisfied with the purchase.,2024-12-07
R88250,O60949,5,No comment,2022-09-09
R88251,O49294,3,No comment,
R88252,O79157,5,Excellent quality and service.,2025-12-06
R88253,O61423,4,Great product and quick delivery.,
R88254,O89603,4,Great product and quick delivery.,2022-10-13
R88255,O22982,5,Great product and quick delivery.,
R88256,O28931,5,Very satisfied with the purchase.,2023-02-07
R88257,O66680,1,Delivery was delayed and support was unhelpful.,2022-06-15
R88258,O73288,5,No comment,2024-04-09
R88259,O60349,5,No comment,
R88260,O30441,5,Product as described. Good value.,2024-10-11
R88261,O04656,1,Delivery was delayed and support was unhelpful.,2021-07-11
R88262,O58795,5,Very satisfied with the purchase.,
R88263,O65586,1,No comment,
R88264,O96624,5,Great product and quick delivery.,2025-11-06
R88265,O16939,3,No comment,2025-10-16
R88266,O64757,5,Excellent quality and service.,2022-10-06
R88267,O29092,4,Great product and quick delivery.,2021-09-15
R88268,O97288,4,Product as described. Good value.,2023-04-07
R88269,O23670,4,Excellent quality and service.,
R88270,O65167,5,Great product and quick delivery.,
R88271,O79493,4,No comment,2025-01-10
R88272,O65367,5,Product as described. Good value.,
R88273,O13680,3,No comment,2024-05-09
R88274,O17290,1,No comment,2023-01-12
R88275,O25820,3,Product is okay for the price.,
R88276,O53578,5,Order was cancelled shortly after placing.,
R88277,O52584,5,Excellent quality and service.,2025-11-04
R88278,O57316,5,Excellent quality and service.,2023-11-09
R88279,O91580,5,Great product and quick delivery.,
R88280,O42846,5,Great product and quick delivery.,
R88281,O47829,4,No comment,
R88282,O29973,1,Not as described.,2022-09-18
R88283,O27275,4,No comment,2023-12-20
R88284,O57537,5,Great product and quick delivery.,2023-12-15
R88285,O08875,1,No comment,2021-05-15
R88286,O16683,5,Product as described. Good value.,2025-03-15
R88287,O02830,5,No comment,
R88288,O67542,5,Very satisfied with the purchase.,
R88289,O26243,5,No comment,
R88290,O07058,5,Product as described. Good value.,2024-04-24
R88291,O80292,5,Product as described. Good value.,2022-03-11
R88292,O65657,5,No comment,
R88293,O07223,4,No comment,
R88294,O28225,5,Initiated return; refund received.,
R88295,O38557,5,No comment,2025-06-20
R88296,O46557,5,Returned as product did not match description.,2025-03-13
R88297,O40865,5,No comment,
R88298,O45057,5,Great product and quick delivery.,
R88299,O18492,3,No comment,
R88300,O16613,4,Product as described. Good value.,2024-12-21
R88301,O35662,5,Great product and quick delivery.,2022-08-21
R88302,O55806,3,Product is okay for the price.,2024-08-02
R88303,O18720,5,Did not fit the requirement; returned.,2024-06-11
R88304,O92284,5,No comment,
R88305,O87654,1,No comment,
R88306,O12768,5,Very satisfied with the purchase.,2023-08-14
R88307,O89866,1,Not as described.,2024-08-21
R88308,O41979,1,No comment,2024-06-04
R88309,O95717,3,No comment,2022-04-11
R88310,O06011,3,Product is okay for the price.,2025-02-13
R88311,O45210,5,Order was cancelled shortly after placing.,
R88312,O25392,5,Very satisfied with the purchase.,
R88313,O60128,1,Disappointed with the quality.,2022-01-09
R88314,O69269,5,Product as described. Good value.,2022-01-10
R88315,O79256,5,Product as described. Good value.,2025-09-03
R88316,O64708,5,No comment,2022-08-02
R88317,O58099,5,No comment,2022-12-12
R88318,O70685,5,Great product and quick delivery.,2023-10-13
R88319,O25397,5,Product as described. Good value.,
R88320,O00891,5,Great product and quick delivery.,
R88321,O08324,1,Not as described.,
R88322,O40721,1,No comment,
R88323,O68616,4,Product as described. Good value.,
R88324,O32172,5,No comment,2023-09-20
R88325,O13512,5,Very satisfied with the purchase.,
R88326,O81874,3,No comment,
R88327,O42365,5,Returned as product did not match description.,2024-01-11
R88328,O94800,4,No comment,2025-08-13
R88329,O88348,5,Very satisfied with the purchase.,2024-07-07
R88330,O35283,4,No comment,2024-04-14
R88331,O03042,4,No comment,
R88332,O35418,5,Product as described. Good value.,2023-05-08
R88333,O57708,5,No comment,2023-07-18
R88334,O18073,4,Very satisfied with the purchase.,
R88335,O01907,5,Did not fit the requirement; returned.,2022-05-14
R88336,O40729,5,No comment,2022-01-12
R88337,O25844,4,No comment,
R88338,O35481,1,No comment,2024-10-14
R88339,O15877,5,Great product and quick delivery.,
R88340,O66671,4,Product as described. Good value.,2023-09-21
R88341,O75880,1,Not as described.,2021-05-18
R88342,O59533,5,Cancelled due to change of mind.,
R88343,O63633,4,Great product and quick delivery.,
R88344,O69186,4,No comment,
R88345,O04241,5,Great product and quick delivery.,
R88346,O38064,1,No comment,2023-01-10
R88347,O84446,5,Very satisfied with the purchase.,2024-06-21
R88348,O09446,5,Great product and quick delivery.,2023-07-15
R88349,O39977,5,No comment,2022-08-13
R88350,O56285,5,Excellent quality and service.,2023-06-03
R88351,O68344,5,Very satisfied with the purchase.,
R88352,O32564,4,Product as described. Good value.,2024-11-21
R88353,O13519,5,No comment,2024-08-20
R88354,O42752,4,Very satisfied with the purchase.,2023-02-12
R88355,O59905,4,Product as described. Good value.,
R88356,O74168,4,Great product and quick delivery.,
R88357,O86973,4,Excellent quality and service.,
R88358,O46486,5,Excellent quality and service.,2023-12-11
R88359,O71964,5,Very satisfied with the purchase.,2022-02-06
R88360,O27129,4,No comment,
R88361,O25645,5,No comment,
R88362,O74361,5,Very satisfied with the purchase.,2022-12-09
R88363,O00968,4,Great product and quick delivery.,
R88364,O26035,5,Great product and quick delivery.,
R88365,O24347,5,No comment,2024-06-09
R88366,O83318,4,Great product and quick delivery.,
R88367,O52373,5,Very satisfied with the purchase.,2025-01-08
R88368,O20801,5,Great product and quick delivery.,
R88369,O44610,5,Very satisfied with the purchase.,2023-05-05
R88370,O37884,5,No comment,
R88371,O59851,3,No comment,
R88372,O48902,4,No comment,2022-10-25
R88373,O87892,3,No comment,2022-11-06
R88374,O50467,1,Delivery was delayed and support was unhelpful.,2024-02-12
R88375,O02935,3,No comment,
R88376,O71206,1,No comment,2022-12-09
R88377,O25314,1,Not as described.,2025-12-21
R88378,O56921,2,Disappointed with the quality.,2025-01-07
R88379,O63249,4,No comment,2025-07-08
R88380,O48065,2,Delivery was delayed and support was unhelpful.,
R88381,O55011,5,Order was cancelled shortly after placing.,
R88382,O86178,4,No comment,
R88383,O97675,5,Great product and quick delivery.,2023-09-14
R88384,O47900,2,Not as described.,
R88385,O95437,5,No comment,2024-06-21
R88386,O24041,1,Delivery was delayed and support was unhelpful.,
R88387,O31223,5,No comment,2022-04-07
R88388,O71972,5,Excellent quality and service.,2022-09-09
R88389,O93166,5,Excellent quality and service.,
R88390,O36690,1,Disappointed with the quality.,2023-01-16
R88391,O57311,5,Very satisfied with the purchase.,
R88392,O43909,1,No comment,
R88393,O59990,4,Did not fit the requirement; returned.,
R88394,O14195,5,Very satisfied with the purchase.,2025-12-10
R88395,O00800,4,Excellent quality and service.,
R88396,O43091,5,Product as described. Good value.,
R88397,O17303,5,Excellent quality and service.,
R88398,O93867,4,No comment,
R88399,O55042,1,Returned due to defects.,2022-01-02
R88400,O51092,5,Very satisfied with the purchase.,
R88401,O76095,5,Very satisfied with the purchase.,2023-06-08
R88402,O53222,5,No comment,2025-11-22
R88403,O85887,5,No comment,2025-05-22
R88404,O99233,1,Not as described.,2024-10-13
R88405,O26260,5,No comment,
R88406,O36821,4,No comment,2024-10-04
R88407,O72594,5,Product as described. Good value.,
R88408,O19011,3,No comment,2023-07-11
R88409,O02847,5,Excellent quality and service.,
R88410,O10549,5,Great product and quick delivery.,
R88411,O21762,1,Delivery was delayed and support was unhelpful.,
R88412,O78749,5,Very satisfied with the purchase.,
R88413,O76712,5,Excellent quality and service.,2022-04-15
R88414,O27146,5,Very satisfied with the purchase.,
R88415,O40602,1,No comment,2022-04-20
R88416,O17055,5,No comment,2025-04-11
R88417,O98779,1,Item arrived damaged.,
R88418,O51589,5,Excellent quality and service.,
R88419,O09971,5,No comment,2022-09-15
R88420,O31572,3,No comment,2021-07-21
R88421,O03331,5,Payment issue led to cancellation.,
R88422,O33106,5,Excellent quality and service.,2024-10-12
R88423,O21097,4,No comment,
R88424,O15083,5,No comment,
R88425,O13207,5,Excellent quality and service.,2024-04-03
R88426,O44799,5,Payment issue led to cancellation.,2023-06-14
R88427,O03320,1,Disappointed with the quality.,2023-06-07
R88428,O33547,4,No comment,
R88429,O50464,5,No comment,2022-05-11
R88430,O46738,4,Product as described. Good value.,2023-03-21
R88431,O54044,3,No comment,
R88432,O83321,2,Item arrived damaged.,
R88433,O36597,5,Excellent quality and service.,
R88434,O74877,4,No comment,2022-02-07
R88435,O34441,5,Great product and quick delivery.,2023-08-17
R88436,O28454,5,No comment,2023-03-17
R88437,O85094,5,Very satisfied with the purchase.,
R88438,O99281,5,Very satisfied with the purchase.,2022-01-07
R88439,O90185,5,No comment,2021-11-17
R88440,O66156,3,Product is okay for the price.,
R88441,O34952,5,No comment,2022-08-07
R88442,O14387,3,Product is okay for the price.,
R88443,O99170,4,No comment,2024-01-05
R88444,O82922,5,Very satisfied with the purchase.,2023-11-06
R88445,O01298,5,PODERIA TER CHEGADO ANTES !!!,2023-07-07
R88446,O54856,4,Cancelled due to change of mind.,
R88447,O60342,5,Excellent quality and service.,2022-02-04
R88448,O04957,5,No comment,
R88449,O51270,5,No comment,
R88450,O24568,5,Very satisfied with the purchase.,2022-09-23
R88451,O29539,5,Excellent quality and service.,2023-04-02
R88452,O53263,5,Excellent quality and service.,
R88453,O25354,5,No comment,
R88454,O78997,5,Product as described. Good value.,
R88455,O25746,5,No comment,2025-04-06
R88456,O80961,1,Disappointed with the quality.,2022-11-08
R88457,O81867,5,Excellent quality and service.,
R88458,O54860,5,Cancelled due to change of mind.,
R88459,O66393,5,No comment,2024-11-06
R88460,O49820,4,No comment,2025-11-15
R88461,O10450,5,Very satisfied with the purchase.,
R88462,O79320,3,No comment,
R88463,O53043,2,Delivery was delayed and support was unhelpful.,2022-11-23
R88464,O06967,5,No comment,
R88465,O09859,1,Disappointed with the quality.,2021-11-08
R88466,O52797,5,Excellent quality and service.,2025-04-10
R88467,O53072,4,Excellent quality and service.,
R88468,O51303,1,No comment,2024-10-21
R88469,O90770,4,Product as described. Good value.,2022-02-16
R88470,O42266,5,No comment,2025-08-06
R88471,O28500,1,No comment,
R88472,O77662,3,Did not fit the requirement; returned.,
R88473,O95110,5,Order was cancelled shortly after placing.,
R88474,O56925,5,No comment,
R88475,O58637,5,Great product and quick delivery.,
R88476,O62758,5,Very satisfied with the purchase.,
R88477,O08081,4,Excellent quality and service.,
R88478,O47576,5,Very satisfied with the purchase.,
R88479,O85764,3,No comment,
R88480,O11340,1,No comment,
R88481,O99645,5,No comment,
R88482,O64269,5,Product as described. Good value.,2022-06-06
R88483,O20679,5,Great product and quick delivery.,
R88484,O15745,4,Product as described. Good value.,2022-10-07
R88485,O50087,5,Very satisfied with the purchase.,
R88486,O81411,1,No comment,
R88487,O45329,1,Delivery was delayed and support was unhelpful.,
